tick,timestamp,node_id,node_type,disrupted,mode,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id
103,2026-01-16 07:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
103,2026-01-16 07:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,55.13,,,,,,,,,8
103,2026-01-16 07:45,wholesaler_1,wholesaler,1,reactive,,,,,,26.89,93.0,,,,,,,8
103,2026-01-16 07:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.0,10.77,0.0,8
104,2026-01-16 08:00,supplier_1,supplier,0,reactive,811.37,,,,,,,,,,,,,8
104,2026-01-16 08:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
104,2026-01-16 08:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,44.88,,,,,,,,,8
104,2026-01-16 08:00,wholesaler_1,wholesaler,1,reactive,,,,,,24.74,93.0,,,,,,,8
104,2026-01-16 08:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.25,10.77,0.0,8
105,2026-01-16 08:15,supplier_1,supplier,0,reactive,810.1,,,,,,,,,,,,,8
105,2026-01-16 08:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
105,2026-01-16 08:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,47.67,,,,,,,,,8
105,2026-01-16 08:15,wholesaler_1,wholesaler,1,reactive,,,,,,22.3,93.0,,,,,,,8
105,2026-01-16 08:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.5,10.77,0.0,8
106,2026-01-16 08:30,supplier_1,supplier,0,reactive,809.58,,,,,,,,,,,,,8
106,2026-01-16 08:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
106,2026-01-16 08:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,50.74,,,,,,,,,8
106,2026-01-16 08:30,wholesaler_1,wholesaler,1,reactive,,,,,,20.47,93.0,,,,,,,8
106,2026-01-16 08:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.75,10.77,0.0,8
107,2026-01-16 08:45,supplier_1,supplier,0,reactive,808.96,,,,,,,,,,,,,8
107,2026-01-16 08:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
107,2026-01-16 08:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,53.72,,,,,,,,,8
107,2026-01-16 08:45,wholesaler_1,wholesaler,1,reactive,,,,,,18.46,93.0,,,,,,,8
107,2026-01-16 08:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.0,10.77,0.0,8
108,2026-01-16 09:00,supplier_1,supplier,0,reactive,807.46,,,,,,,,,,,,,8
108,2026-01-16 09:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
108,2026-01-16 09:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,43.13,,,,,,,,,8
108,2026-01-16 09:00,wholesaler_1,wholesaler,1,reactive,,,,,,15.53,93.0,,,,,,,8
108,2026-01-16 09:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.25,10.77,0.0,8
109,2026-01-16 09:15,supplier_1,supplier,0,reactive,806.93,,,,,,,,,,,,,8
109,2026-01-16 09:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
109,2026-01-16 09:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,45.96,,,,,,,,,8
109,2026-01-16 09:15,wholesaler_1,wholesaler,1,reactive,,,,,,12.55,93.0,,,,,,,8
109,2026-01-16 09:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.5,10.77,0.0,8
110,2026-01-16 09:30,supplier_1,supplier,0,reactive,806.07,,,,,,,,,,,,,8
110,2026-01-16 09:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
110,2026-01-16 09:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,49.0,,,,,,,,,8
110,2026-01-16 09:30,wholesaler_1,wholesaler,1,reactive,,,,,,10.75,93.0,,,,,,,8
110,2026-01-16 09:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.75,10.77,0.0,8
111,2026-01-16 09:45,supplier_1,supplier,0,reactive,805.28,,,,,,,,,,,,,8
111,2026-01-16 09:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
111,2026-01-16 09:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,52.2,,,,,,,,,8
111,2026-01-16 09:45,wholesaler_1,wholesaler,1,reactive,,,,,,9.05,93.0,,,,,,,8
111,2026-01-16 09:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,28.0,10.77,0.0,8
112,2026-01-16 10:00,supplier_1,supplier,0,reactive,804.62,,,,,,,,,,,,,8
112,2026-01-16 10:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
112,2026-01-16 10:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,41.53,,,,,,,,,8
112,2026-01-16 10:00,wholesaler_1,wholesaler,1,reactive,,,,,,6.97,93.0,,,,,,,8
112,2026-01-16 10:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,28.25,10.77,0.0,8
113,2026-01-16 10:15,supplier_1,supplier,0,reactive,803.25,,,,,,,,,,,,,8
113,2026-01-16 10:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
113,2026-01-16 10:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,44.49,,,,,,,,,8
113,2026-01-16 10:15,wholesaler_1,wholesaler,1,reactive,,,,,,4.68,93.0,,,,,,,8
113,2026-01-16 10:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,28.5,10.77,0.0,8
114,2026-01-16 10:30,supplier_1,supplier,0,reactive,801.86,,,,,,,,,,,,,8
114,2026-01-16 10:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
114,2026-01-16 10:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,47.71,,,,,,,,,8
114,2026-01-16 10:30,wholesaler_1,wholesaler,1,reactive,,,,,,1.84,93.0,,,,,,,8
114,2026-01-16 10:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,28.75,10.77,0.0,8
115,2026-01-16 10:45,supplier_1,supplier,0,reactive,801.16,,,,,,,,,,,,,8
115,2026-01-16 10:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
115,2026-01-16 10:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,50.95,,,,,,,,,8
115,2026-01-16 10:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
115,2026-01-16 10:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,29.0,10.77,0.0,8
116,2026-01-16 11:00,supplier_1,supplier,0,reactive,800.46,,,,,,,,,,,,,8
116,2026-01-16 11:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
116,2026-01-16 11:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,40.35,,,,,,,,,8
116,2026-01-16 11:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
116,2026-01-16 11:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,29.25,10.77,0.0,8
117,2026-01-16 11:15,supplier_1,supplier,0,reactive,799.75,,,,,,,,,,,,,8
117,2026-01-16 11:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
117,2026-01-16 11:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,43.48,,,,,,,,,8
117,2026-01-16 11:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
117,2026-01-16 11:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,29.5,10.77,0.0,8
118,2026-01-16 11:30,supplier_1,supplier,0,reactive,798.78,,,,,,,,,,,,,8
118,2026-01-16 11:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
118,2026-01-16 11:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,46.28,,,,,,,,,8
118,2026-01-16 11:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
118,2026-01-16 11:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,29.75,10.77,0.0,8
119,2026-01-16 11:45,supplier_1,supplier,0,reactive,797.67,,,,,,,,,,,,,8
119,2026-01-16 11:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
119,2026-01-16 11:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,49.12,,,,,,,,,8
119,2026-01-16 11:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
119,2026-01-16 11:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,30.0,10.77,0.0,8
120,2026-01-16 12:00,supplier_1,supplier,0,reactive,797.15,,,,,,,,,,,,,8
120,2026-01-16 12:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
120,2026-01-16 12:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,38.55,,,,,,,,,8
120,2026-01-16 12:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
120,2026-01-16 12:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,30.25,10.77,0.0,8
121,2026-01-16 12:15,supplier_1,supplier,0,reactive,795.72,,,,,,,,,,,,,8
121,2026-01-16 12:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
121,2026-01-16 12:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,41.69,,,,,,,,,8
121,2026-01-16 12:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
121,2026-01-16 12:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,30.5,10.77,0.0,8
122,2026-01-16 12:30,supplier_1,supplier,0,reactive,795.18,,,,,,,,,,,,,8
122,2026-01-16 12:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
122,2026-01-16 12:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,44.48,,,,,,,,,8
122,2026-01-16 12:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
122,2026-01-16 12:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,30.75,10.77,0.0,8
123,2026-01-16 12:45,supplier_1,supplier,0,reactive,794.67,,,,,,,,,,,,,8
123,2026-01-16 12:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
123,2026-01-16 12:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,47.34,,,,,,,,,8
123,2026-01-16 12:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
123,2026-01-16 12:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,31.0,10.77,0.0,8
124,2026-01-16 13:00,supplier_1,supplier,0,reactive,793.96,,,,,,,,,,,,,8
124,2026-01-16 13:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
124,2026-01-16 13:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,37.06,,,,,,,,,8
124,2026-01-16 13:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
124,2026-01-16 13:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,31.25,10.77,0.0,8
125,2026-01-16 13:15,supplier_1,supplier,0,reactive,792.8,,,,,,,,,,,,,8
125,2026-01-16 13:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
125,2026-01-16 13:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,39.87,,,,,,,,,8
125,2026-01-16 13:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
125,2026-01-16 13:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,31.5,10.77,0.0,8
126,2026-01-16 13:30,supplier_1,supplier,0,reactive,791.56,,,,,,,,,,,,,8
126,2026-01-16 13:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
126,2026-01-16 13:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,42.97,,,,,,,,,8
126,2026-01-16 13:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
126,2026-01-16 13:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,31.75,10.77,0.0,8
127,2026-01-16 13:45,supplier_1,supplier,0,reactive,790.22,,,,,,,,,,,,,8
127,2026-01-16 13:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
127,2026-01-16 13:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,45.92,,,,,,,,,8
127,2026-01-16 13:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
127,2026-01-16 13:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,32.0,10.77,0.0,8
128,2026-01-16 14:00,supplier_1,supplier,0,reactive,789.38,,,,,,,,,,,,,8
128,2026-01-16 14:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
128,2026-01-16 14:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,48.94,,,,,,,,,8
128,2026-01-16 14:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
128,2026-01-16 14:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,32.25,10.77,0.0,8
129,2026-01-16 14:15,supplier_1,supplier,0,reactive,788.8,,,,,,,,,,,,,8
129,2026-01-16 14:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
129,2026-01-16 14:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,52.04,,,,,,,,,8
129,2026-01-16 14:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
129,2026-01-16 14:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,32.5,10.77,0.0,8
130,2026-01-16 14:30,supplier_1,supplier,0,reactive,787.32,,,,,,,,,,,,,8
130,2026-01-16 14:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
130,2026-01-16 14:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,55.08,,,,,,,,,8
130,2026-01-16 14:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
130,2026-01-16 14:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,32.75,10.77,0.0,8
131,2026-01-16 14:45,supplier_1,supplier,0,reactive,786.54,,,,,,,,,,,,,8
131,2026-01-16 14:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
131,2026-01-16 14:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,58.01,,,,,,,,,8
131,2026-01-16 14:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
131,2026-01-16 14:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,33.0,10.77,0.0,8
132,2026-01-16 15:00,supplier_1,supplier,0,reactive,785.19,,,,,,,,,,,,,8
132,2026-01-16 15:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
132,2026-01-16 15:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,47.72,,,,,,,,,8
132,2026-01-16 15:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
132,2026-01-16 15:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,33.25,10.77,0.0,8
133,2026-01-16 15:15,supplier_1,supplier,0,reactive,783.91,,,,,,,,,,,,,8
133,2026-01-16 15:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
133,2026-01-16 15:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,50.79,,,,,,,,,8
133,2026-01-16 15:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
133,2026-01-16 15:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,33.5,10.77,0.0,8
134,2026-01-16 15:30,supplier_1,supplier,0,reactive,782.44,,,,,,,,,,,,,8
134,2026-01-16 15:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
134,2026-01-16 15:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,53.83,,,,,,,,,8
134,2026-01-16 15:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
134,2026-01-16 15:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,33.75,10.77,0.0,8
135,2026-01-16 15:45,supplier_1,supplier,0,reactive,781.04,,,,,,,,,,,,,8
135,2026-01-16 15:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
135,2026-01-16 15:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,56.86,,,,,,,,,8
135,2026-01-16 15:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
135,2026-01-16 15:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,34.0,10.77,0.0,8
136,2026-01-16 16:00,supplier_1,supplier,0,reactive,780.25,,,,,,,,,,,,,8
136,2026-01-16 16:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
136,2026-01-16 16:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,46.61,,,,,,,,,8
136,2026-01-16 16:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
136,2026-01-16 16:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,34.25,10.77,0.0,8
137,2026-01-16 16:15,supplier_1,supplier,0,reactive,778.87,,,,,,,,,,,,,8
137,2026-01-16 16:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
137,2026-01-16 16:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,49.69,,,,,,,,,8
137,2026-01-16 16:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
137,2026-01-16 16:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,34.5,10.77,0.0,8
138,2026-01-16 16:30,supplier_1,supplier,0,reactive,777.71,,,,,,,,,,,,,8
138,2026-01-16 16:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
138,2026-01-16 16:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,52.85,,,,,,,,,8
138,2026-01-16 16:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
138,2026-01-16 16:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,34.75,10.77,0.0,8
139,2026-01-16 16:45,supplier_1,supplier,0,reactive,776.22,,,,,,,,,,,,,8
139,2026-01-16 16:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
139,2026-01-16 16:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,55.79,,,,,,,,,8
139,2026-01-16 16:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
139,2026-01-16 16:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,35.0,10.77,0.0,8
140,2026-01-16 17:00,supplier_1,supplier,0,reactive,775.61,,,,,,,,,,,,,8
140,2026-01-16 17:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
140,2026-01-16 17:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,45.45,,,,,,,,,8
140,2026-01-16 17:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
140,2026-01-16 17:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,35.25,10.77,0.0,8
141,2026-01-16 17:15,supplier_1,supplier,0,reactive,774.51,,,,,,,,,,,,,8
141,2026-01-16 17:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
141,2026-01-16 17:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,48.46,,,,,,,,,8
141,2026-01-16 17:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
141,2026-01-16 17:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,35.5,10.77,0.0,8
142,2026-01-16 17:30,supplier_1,supplier,0,reactive,773.67,,,,,,,,,,,,,8
142,2026-01-16 17:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
142,2026-01-16 17:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,51.42,,,,,,,,,8
142,2026-01-16 17:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
142,2026-01-16 17:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,35.75,10.77,0.0,8
143,2026-01-16 17:45,supplier_1,supplier,0,reactive,772.66,,,,,,,,,,,,,8
143,2026-01-16 17:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
143,2026-01-16 17:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,54.66,,,,,,,,,8
143,2026-01-16 17:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
143,2026-01-16 17:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,36.0,10.77,0.0,8
144,2026-01-16 18:00,supplier_1,supplier,0,reactive,771.99,,,,,,,,,,,,,8
144,2026-01-16 18:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
144,2026-01-16 18:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,44.05,,,,,,,,,8
144,2026-01-16 18:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
144,2026-01-16 18:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,36.25,10.77,0.0,8
145,2026-01-16 18:15,supplier_1,supplier,0,reactive,770.5,,,,,,,,,,,,,8
145,2026-01-16 18:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
145,2026-01-16 18:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,47.23,,,,,,,,,8
145,2026-01-16 18:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
145,2026-01-16 18:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,36.5,10.77,0.0,8
146,2026-01-16 18:30,supplier_1,supplier,0,reactive,769.25,,,,,,,,,,,,,8
146,2026-01-16 18:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
146,2026-01-16 18:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,50.22,,,,,,,,,8
146,2026-01-16 18:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
146,2026-01-16 18:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,36.75,10.77,0.0,8
147,2026-01-16 18:45,supplier_1,supplier,0,reactive,767.87,,,,,,,,,,,,,8
147,2026-01-16 18:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
147,2026-01-16 18:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,53.49,,,,,,,,,8
147,2026-01-16 18:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
147,2026-01-16 18:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,37.0,10.77,0.0,8
148,2026-01-16 19:00,supplier_1,supplier,0,reactive,767.25,,,,,,,,,,,,,8
148,2026-01-16 19:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
148,2026-01-16 19:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,43.05,,,,,,,,,8
148,2026-01-16 19:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
148,2026-01-16 19:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,37.25,10.77,0.0,8
149,2026-01-16 19:15,supplier_1,supplier,0,reactive,766.13,,,,,,,,,,,,,8
149,2026-01-16 19:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
149,2026-01-16 19:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,45.99,,,,,,,,,8
149,2026-01-16 19:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
149,2026-01-16 19:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,37.5,10.77,0.0,8
150,2026-01-16 19:30,supplier_1,supplier,0,reactive,765.45,,,,,,,,,,,,,8
150,2026-01-16 19:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
150,2026-01-16 19:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,49.19,,,,,,,,,8
150,2026-01-16 19:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
150,2026-01-16 19:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,37.75,10.77,0.0,8
151,2026-01-16 19:45,supplier_1,supplier,0,reactive,764.33,,,,,,,,,,,,,8
151,2026-01-16 19:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
151,2026-01-16 19:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,52.33,,,,,,,,,8
151,2026-01-16 19:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
151,2026-01-16 19:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,38.0,10.77,0.0,8
152,2026-01-16 20:00,supplier_1,supplier,0,reactive,763.36,,,,,,,,,,,,,8
152,2026-01-16 20:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
152,2026-01-16 20:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,41.67,,,,,,,,,8
152,2026-01-16 20:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
152,2026-01-16 20:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,38.25,10.77,0.0,8
153,2026-01-16 20:15,supplier_1,supplier,0,reactive,762.17,,,,,,,,,,,,,8
153,2026-01-16 20:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
153,2026-01-16 20:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,44.65,,,,,,,,,8
153,2026-01-16 20:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
153,2026-01-16 20:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,6.17,18.809,0.0,8
154,2026-01-16 20:30,supplier_1,supplier,0,reactive,761.5,,,,,,,,,,,,,8
154,2026-01-16 20:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
154,2026-01-16 20:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,47.56,,,,,,,,,8
154,2026-01-16 20:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
