timestamp,node_id,node_type,retail_inventory,capacity,stock_ratio,safety_stock,above_safety_stock,sales_rate,expected_sales_rate,sales_vs_expected,shortage_duration,demand_estimate,reorder_request,stockout_flag,disrupted
2026-01-15 05:15,retail_1,retail,40.8,150,0.272,30,1,3.33,10.0,0.333,0.0,83.0,0.0,0,0
2026-01-15 06:00,retail_1,retail,33.1,150,0.221,30,1,10.33,10.0,1.033,0.0,93.3,0.0,0,0
2026-01-15 06:45,retail_1,retail,23.8,150,0.159,30,0,12.33,10.0,1.233,0.0,92.5,43.0,0,0
2026-01-15 07:30,retail_1,retail,14.4,150,0.096,30,0,12.6,10.0,1.26,0.0,100.6,45.0,0,0
2026-01-15 08:15,retail_1,retail,71.5,150,0.477,30,1,11.03,10.0,1.103,0.0,98.4,0.0,0,0
2026-01-15 09:00,retail_1,retail,63.7,150,0.425,30,1,10.47,10.0,1.047,0.0,83.9,0.0,0,0
2026-01-15 09:45,retail_1,retail,54.7,150,0.365,30,1,11.94,10.0,1.194,0.0,95.2,0.0,0,0
2026-01-15 10:30,retail_1,retail,48.8,150,0.325,30,1,7.97,10.0,0.797,0.0,81.9,0.0,0,0
2026-01-15 11:15,retail_1,retail,42.4,150,0.283,30,1,8.45,10.0,0.845,0.0,94.2,0.0,0,0
2026-01-15 12:00,retail_1,retail,34.9,150,0.233,30,1,10.0,10.0,1.0,0.0,85.1,0.0,0,0
2026-01-15 12:45,retail_1,retail,28.7,150,0.191,30,0,8.28,10.0,0.828,0.0,81.3,48.0,0,0
2026-01-15 13:30,retail_1,retail,23.1,150,0.154,30,0,7.47,10.0,0.747,0.0,91.1,65.0,0,0
2026-01-15 14:15,retail_1,retail,17.7,150,0.118,30,0,7.18,10.0,0.718,0.0,70.0,57.0,0,0
2026-01-15 15:00,retail_1,retail,9.3,150,0.062,30,0,11.27,10.0,1.127,0.0,75.9,63.0,0,0
2026-01-15 15:45,retail_1,retail,13.121190798890112,150,0.087,30,0,10.18,10.0,1.018,0.0,87.7,52.0,0,0
2026-01-15 16:30,retail_1,retail,42.7,150,0.285,30,1,14.47,10.0,1.447,0.0,89.6,0.0,0,0
2026-01-15 17:15,retail_1,retail,36.1,150,0.241,30,1,8.8,10.0,0.88,0.0,86.2,0.0,0,0
2026-01-15 18:00,retail_1,retail,25.8,150,0.172,30,0,13.67,10.0,1.367,0.0,77.2,42.0,0,0
2026-01-15 18:45,retail_1,retail,17.4,150,0.116,30,0,11.24,10.0,1.124,0.0,82.9,28.0,0,0
2026-01-15 19:30,retail_1,retail,8.5,150,0.057,30,0,11.88,10.0,1.188,0.0,91.9,59.0,0,0
2026-01-15 20:15,retail_1,retail,5.3,150,0.035,30,0,4.2,10.0,0.42,0.0,93.4,62.0,0,0
2026-01-15 21:00,retail_1,retail,8.257631068455634,150,0.055,30,0,5.77,10.0,0.577,0.0,88.9,43.0,0,0
2026-01-15 21:45,retail_1,retail,14.698704459849655,150,0.098,30,0,4.81,10.0,0.481,0.0,97.7,46.0,0,0
2026-01-15 22:30,retail_1,retail,11.146923706682564,150,0.074,30,0,5.33,10.0,0.533,0.0,92.0,41.0,0,0
2026-01-15 23:15,retail_1,retail,7.58318761497324,150,0.051,30,0,5.67,10.0,0.567,0.0,83.4,51.0,0,0
2026-01-16 00:00,retail_1,retail,12.014663235320537,150,0.08,30,0,3.27,10.0,0.327,0.0,86.9,58.0,0,0
2026-01-16 00:45,retail_1,retail,60.6,150,0.404,30,1,2.66,10.0,0.266,0.0,78.5,0.0,0,0
2026-01-16 01:30,retail_1,retail,58.2,150,0.388,30,1,3.1,10.0,0.31,0.0,88.2,0.0,0,0
2026-01-16 02:15,retail_1,retail,56.1,150,0.374,30,1,2.87,10.0,0.287,0.0,97.3,0.0,0,0
2026-01-16 03:00,retail_1,retail,53.8,150,0.359,30,1,2.97,10.0,0.297,0.0,94.1,0.0,0,0
2026-01-16 03:45,retail_1,retail,51.5,150,0.343,30,1,3.16,10.0,0.316,0.0,99.5,0.0,0,0
2026-01-16 04:30,retail_1,retail,49.1,150,0.327,30,1,3.14,10.0,0.314,0.0,86.7,0.0,0,0
2026-01-16 05:15,retail_1,retail,46.6,150,0.311,30,1,3.38,10.0,0.338,0.0,99.1,0.0,0,0
2026-01-16 06:00,retail_1,retail,37.0,150,0.247,30,1,12.72,10.0,1.272,0.0,87.6,0.0,0,0
2026-01-16 06:45,retail_1,retail,28.4,150,0.189,30,0,11.58,10.0,1.158,0.0,100.0,57.0,0,0
2026-01-16 07:30,retail_1,retail,19.0,150,0.127,30,0,12.47,10.0,1.247,0.0,88.8,52.0,0,0
2026-01-16 08:15,retail_1,retail,10.8,150,0.072,30,0,10.89,10.0,1.089,0.0,94.3,50.0,0,0
2026-01-16 09:00,retail_1,retail,55.4,150,0.369,30,1,13.97,10.0,1.397,0.0,100.1,0.0,0,0
2026-01-16 09:45,retail_1,retail,47.3,150,0.315,30,1,10.87,10.0,1.087,0.0,87.5,0.0,0,0
2026-01-16 10:30,retail_1,retail,40.1,150,0.267,30,1,9.57,10.0,0.957,0.0,90.6,0.0,0,0
2026-01-16 11:15,retail_1,retail,35.2,150,0.235,30,1,6.51,10.0,0.651,0.0,98.7,0.0,0,0
2026-01-16 12:00,retail_1,retail,29.4,150,0.196,30,0,7.76,10.0,0.776,0.0,88.0,54.0,0,0
2026-01-16 12:45,retail_1,retail,23.5,150,0.157,30,0,7.82,10.0,0.782,0.0,79.1,64.0,0,0
2026-01-16 13:30,retail_1,retail,17.1,150,0.114,30,0,8.52,10.0,0.852,0.0,105.1,57.0,0,0
2026-01-16 14:15,retail_1,retail,10.2,150,0.068,30,0,9.19,10.0,0.919,0.0,85.5,49.0,0,0
2026-01-16 15:00,retail_1,retail,12.759974421019571,150,0.085,30,0,10.56,10.0,1.056,0.0,90.2,43.0,0,0
2026-01-16 15:45,retail_1,retail,7.809324956904826,150,0.052,30,0,10.81,10.0,1.081,0.0,97.7,28.0,0,0
2026-01-16 16:30,retail_1,retail,11.985102829982603,150,0.08,30,0,10.29,10.0,1.029,0.0,84.4,46.0,0,0
2026-01-16 17:15,retail_1,retail,46.2,150,0.308,30,1,15.17,10.0,1.517,0.0,81.4,0.0,0,0
2026-01-16 18:00,retail_1,retail,36.2,150,0.241,30,1,13.33,10.0,1.333,0.0,90.9,0.0,0,0
2026-01-16 18:45,retail_1,retail,28.1,150,0.187,30,0,10.86,10.0,1.086,0.0,75.6,47.0,0,0
2026-01-16 19:30,retail_1,retail,19.1,150,0.127,30,0,12.01,10.0,1.201,0.0,86.8,45.0,0,0
2026-01-16 20:15,retail_1,retail,14.9,150,0.099,30,0,5.59,10.0,0.559,0.0,90.8,32.0,0,0
2026-01-16 21:00,retail_1,retail,11.4,150,0.076,30,0,4.61,10.0,0.461,0.0,87.0,40.0,0,0
2026-01-16 21:45,retail_1,retail,8.0,150,0.053,30,0,4.57,10.0,0.457,0.0,77.4,52.0,0,0
2026-01-16 22:30,retail_1,retail,8.01441439301408,150,0.053,30,0,4.27,10.0,0.427,0.0,101.0,63.0,0,0
2026-01-16 23:15,retail_1,retail,13.932765508764028,150,0.093,30,0,4.11,10.0,0.411,0.0,89.8,47.0,0,0
2026-01-17 00:00,retail_1,retail,11.748602035314384,150,0.078,30,0,3.73,10.0,0.373,0.0,99.7,51.0,0,0
2026-01-17 00:45,retail_1,retail,8.016883926936192,150,0.053,30,0,3.95,10.0,0.395,0.0,87.0,57.0,0,0
2026-01-17 01:30,retail_1,retail,52.2,150,0.348,30,1,2.76,10.0,0.276,0.0,82.4,0.0,0,0
2026-01-17 02:15,retail_1,retail,49.4,150,0.329,30,1,3.83,10.0,0.383,0.0,91.0,0.0,0,0
2026-01-17 03:00,retail_1,retail,47.1,150,0.314,30,1,2.98,10.0,0.298,0.0,87.4,0.0,0,0
2026-01-17 03:45,retail_1,retail,44.5,150,0.297,30,1,3.44,10.0,0.344,0.0,80.2,0.0,0,0
2026-01-17 04:30,retail_1,retail,41.7,150,0.278,30,1,3.83,10.0,0.383,0.0,100.0,0.0,0,0
2026-01-17 05:15,retail_1,retail,39.3,150,0.262,30,1,3.14,10.0,0.314,0.0,84.3,0.0,0,0
2026-01-17 06:00,retail_1,retail,30.9,150,0.206,30,1,11.26,10.0,1.126,0.0,75.2,0.0,0,0
2026-01-17 06:45,retail_1,retail,21.0,150,0.14,30,0,13.12,10.0,1.312,0.0,99.0,54.0,0,0
2026-01-17 07:30,retail_1,retail,13.6,150,0.091,30,0,9.97,10.0,0.997,0.0,85.2,67.0,0,0
2026-01-17 08:15,retail_1,retail,14.602233788891256,150,0.097,30,0,13.69,10.0,1.369,0.0,84.4,39.0,0,0
2026-01-17 09:00,retail_1,retail,11.285511763648238,150,0.075,30,0,12.04,10.0,1.204,0.0,75.8,45.0,0,0
2026-01-17 09:45,retail_1,retail,48.0,150,0.32,30,1,10.85,10.0,1.085,0.0,102.1,0.0,0,0
2026-01-17 10:30,retail_1,retail,42.4,150,0.283,30,1,7.51,10.0,0.751,0.0,79.3,0.0,0,0
2026-01-17 11:15,retail_1,retail,37.4,150,0.249,30,1,6.61,10.0,0.661,0.0,89.4,0.0,0,0
2026-01-17 12:00,retail_1,retail,31.7,150,0.211,30,1,7.58,10.0,0.758,0.0,95.8,0.0,0,0
2026-01-17 12:45,retail_1,retail,25.8,150,0.172,30,0,7.9,10.0,0.79,0.0,92.2,60.0,0,0
2026-01-17 13:30,retail_1,retail,20.6,150,0.137,30,0,6.98,10.0,0.698,0.0,88.6,55.0,0,0
2026-01-17 14:15,retail_1,retail,14.5,150,0.097,30,0,8.15,10.0,0.815,0.0,76.2,32.0,0,0
2026-01-17 15:00,retail_1,retail,10.228159939521689,150,0.068,30,0,13.65,10.0,1.365,0.0,82.9,43.0,0,0
2026-01-17 15:45,retail_1,retail,9.6663988789642,150,0.064,30,0,12.42,10.0,1.242,0.0,90.4,62.0,0,0
2026-01-17 16:30,retail_1,retail,10.935424192313034,150,0.073,30,0,13.99,10.0,1.399,0.0,83.1,61.0,0,0
2026-01-17 17:15,retail_1,retail,11.582180077896872,150,0.077,30,0,11.35,10.0,1.135,0.0,90.5,56.0,0,0
2026-01-17 18:00,retail_1,retail,55.4,150,0.369,30,1,14.6,10.0,1.46,0.0,94.1,0.0,0,0
2026-01-17 18:45,retail_1,retail,45.6,150,0.304,30,1,13.02,10.0,1.302,0.0,96.2,0.0,0,0
2026-01-17 19:30,retail_1,retail,33.9,150,0.226,30,1,15.57,10.0,1.557,0.0,79.8,0.0,0,0
2026-01-17 20:15,retail_1,retail,29.1,150,0.194,30,0,6.42,10.0,0.642,0.0,105.5,58.0,0,0
2026-01-17 21:00,retail_1,retail,25.8,150,0.172,30,0,4.48,10.0,0.448,0.0,94.8,40.0,0,0
2026-01-17 21:45,retail_1,retail,22.4,150,0.149,30,0,4.51,10.0,0.451,0.0,89.0,41.0,0,0
2026-01-17 22:30,retail_1,retail,18.9,150,0.126,30,0,4.63,10.0,0.463,0.0,97.2,57.0,0,0
2026-01-17 23:15,retail_1,retail,15.0,150,0.1,30,0,5.2,10.0,0.52,0.0,106.7,48.0,0,0
2026-01-18 00:00,retail_1,retail,12.2,150,0.081,30,0,3.79,10.0,0.379,0.0,78.2,60.0,0,0
2026-01-18 00:45,retail_1,retail,10.0,150,0.067,30,0,2.91,10.0,0.291,0.0,87.3,42.0,0,0
2026-01-18 01:30,retail_1,retail,7.5,150,0.05,30,0,3.37,10.0,0.337,0.0,71.2,48.0,0,0
2026-01-18 02:15,retail_1,retail,69.8,150,0.465,30,1,3.14,10.0,0.314,0.0,90.4,0.0,0,0
2026-01-18 03:00,retail_1,retail,67.2,150,0.448,30,1,3.48,10.0,0.348,0.0,91.7,0.0,0,0
2026-01-18 03:45,retail_1,retail,64.2,150,0.428,30,1,3.88,10.0,0.388,0.0,88.7,0.0,0,0
2026-01-18 04:30,retail_1,retail,61.9,150,0.413,30,1,3.09,10.0,0.309,0.0,84.1,0.0,0,0
2026-01-18 05:15,retail_1,retail,60.1,150,0.401,30,1,2.45,10.0,0.245,0.0,73.6,0.0,0,0
2026-01-18 06:00,retail_1,retail,50.3,150,0.335,30,1,13.03,10.0,1.303,0.0,91.8,0.0,0,0
2026-01-18 06:45,retail_1,retail,42.5,150,0.283,30,1,10.42,10.0,1.042,0.0,99.9,0.0,0,0
2026-01-18 07:30,retail_1,retail,33.8,150,0.225,30,1,11.56,10.0,1.156,0.0,84.6,0.0,0,0
2026-01-18 08:15,retail_1,retail,24.0,150,0.16,30,0,13.1,10.0,1.31,0.0,92.3,60.0,0,0
2026-01-18 09:00,retail_1,retail,14.8,150,0.099,30,0,12.29,10.0,1.229,0.0,77.2,70.0,0,0
2026-01-18 09:45,retail_1,retail,6.1,150,0.041,30,0,11.63,10.0,1.163,0.0,92.4,48.0,0,0
2026-01-18 10:30,retail_1,retail,55.5,150,0.37,30,1,7.54,10.0,0.754,0.0,86.0,0.0,0,0
2026-01-18 11:15,retail_1,retail,51.8,150,0.345,30,1,4.87,10.0,0.487,0.0,83.3,0.0,0,0
2026-01-18 12:00,retail_1,retail,45.1,150,0.301,30,1,9.0,10.0,0.9,0.0,83.3,0.0,0,0
2026-01-18 12:45,retail_1,retail,39.2,150,0.261,30,1,7.91,10.0,0.791,0.0,86.0,0.0,0,0
2026-01-18 13:30,retail_1,retail,31.7,150,0.211,30,1,9.94,10.0,0.994,0.0,91.9,0.0,0,0
2026-01-18 14:15,retail_1,retail,25.2,150,0.168,30,0,8.66,10.0,0.866,0.0,79.2,60.0,0,0
2026-01-18 15:00,retail_1,retail,16.3,150,0.109,30,0,11.83,10.0,1.183,0.0,86.0,51.0,0,0
2026-01-18 15:45,retail_1,retail,5.3,150,0.035,30,0,14.71,10.0,1.471,0.0,88.7,44.0,0,0
2026-01-18 16:30,retail_1,retail,8.639833862607286,150,0.058,30,0,14.86,10.0,1.486,0.0,80.8,39.0,0,0
2026-01-18 17:15,retail_1,retail,12.935963129009378,150,0.086,30,0,12.41,10.0,1.241,0.0,102.5,45.0,0,0
2026-01-18 18:00,retail_1,retail,7.418232826150077,150,0.049,30,0,14.94,10.0,1.494,0.0,82.6,39.0,0,0
2026-01-18 18:45,retail_1,retail,57.0,150,0.38,30,1,11.8,10.0,1.18,0.0,84.0,0.0,0,0
2026-01-18 19:30,retail_1,retail,47.1,150,0.314,30,1,13.09,10.0,1.309,0.0,81.7,0.0,0,0
2026-01-18 20:15,retail_1,retail,43.2,150,0.288,30,1,5.18,10.0,0.518,0.0,102.5,0.0,0,0
2026-01-18 21:00,retail_1,retail,39.3,150,0.262,30,1,5.33,10.0,0.533,0.0,93.1,0.0,0,0
2026-01-18 21:45,retail_1,retail,35.3,150,0.235,30,1,5.22,10.0,0.522,0.0,82.0,0.0,0,0
2026-01-18 22:30,retail_1,retail,31.9,150,0.213,30,1,4.58,10.0,0.458,0.0,97.3,0.0,0,0
2026-01-18 23:15,retail_1,retail,27.8,150,0.185,30,0,5.53,10.0,0.553,0.0,90.5,46.0,0,0
2026-01-19 00:00,retail_1,retail,25.4,150,0.169,30,0,3.14,10.0,0.314,0.0,90.9,49.0,0,0
2026-01-19 00:45,retail_1,retail,23.2,150,0.155,30,0,2.95,10.0,0.295,0.0,86.4,32.0,0,0
2026-01-19 01:30,retail_1,retail,21.0,150,0.14,30,0,2.95,10.0,0.295,0.0,83.4,51.0,0,0
2026-01-19 02:15,retail_1,retail,17.9,150,0.119,30,0,4.07,10.0,0.407,0.0,91.5,39.0,0,0
2026-01-19 03:00,retail_1,retail,69.3,150,0.462,30,1,2.87,10.0,0.287,0.0,84.9,0.0,0,0
2026-01-19 03:45,retail_1,retail,66.5,150,0.443,30,1,3.78,10.0,0.378,0.0,102.6,0.0,0,0
2026-01-19 04:30,retail_1,retail,64.5,150,0.43,30,1,2.69,10.0,0.269,0.0,79.5,0.0,0,0
2026-01-19 05:15,retail_1,retail,61.9,150,0.413,30,1,3.42,10.0,0.342,0.0,100.5,0.0,0,0
2026-01-19 06:00,retail_1,retail,52.7,150,0.351,30,1,12.29,10.0,1.229,0.0,88.2,0.0,0,0
2026-01-19 06:45,retail_1,retail,41.8,150,0.279,30,1,14.48,10.0,1.448,0.0,91.2,0.0,0,0
2026-01-19 07:30,retail_1,retail,33.8,150,0.225,30,1,10.72,10.0,1.072,0.0,95.2,0.0,0,0
2026-01-19 08:15,retail_1,retail,26.1,150,0.174,30,0,10.26,10.0,1.026,0.0,84.3,46.0,0,0
2026-01-19 09:00,retail_1,retail,17.4,150,0.116,30,0,11.61,10.0,1.161,0.0,95.5,49.0,0,0
2026-01-19 09:45,retail_1,retail,6.5,150,0.043,30,0,14.55,10.0,1.455,0.0,70.0,43.0,0,0
2026-01-19 10:30,retail_1,retail,9.120378299274266,150,0.061,30,0,7.18,10.0,0.718,0.0,83.6,45.0,0,0
2026-01-19 11:15,retail_1,retail,39.5,150,0.263,30,1,5.23,10.0,0.523,0.0,82.1,0.0,0,0
2026-01-19 12:00,retail_1,retail,33.3,150,0.222,30,1,8.27,10.0,0.827,0.0,79.6,0.0,0,0
2026-01-19 12:45,retail_1,retail,26.4,150,0.176,30,0,9.29,10.0,0.929,0.0,87.4,51.0,0,0
2026-01-19 13:30,retail_1,retail,21.1,150,0.141,30,0,7.04,10.0,0.704,0.0,91.9,41.0,0,0
2026-01-19 14:15,retail_1,retail,14.2,150,0.095,30,0,9.17,10.0,0.917,0.0,94.3,65.0,0,0
2026-01-19 15:00,retail_1,retail,6.0,150,0.04,30,0,10.94,10.0,1.094,0.0,90.8,49.0,0,0
2026-01-19 15:45,retail_1,retail,13.293784117868327,150,0.089,30,0,12.54,10.0,1.254,0.0,84.0,39.0,0,0
2026-01-19 16:30,retail_1,retail,11.077808602305439,150,0.074,30,0,14.15,10.0,1.415,0.0,91.8,56.0,0,0
2026-01-19 17:15,retail_1,retail,9.40053666324352,150,0.063,30,0,10.67,10.0,1.067,0.0,89.9,52.0,0,0
2026-01-19 18:00,retail_1,retail,8.210114275701407,150,0.055,30,0,13.13,10.0,1.313,0.0,96.0,52.0,0,0
2026-01-19 18:45,retail_1,retail,9.27739791077171,150,0.062,30,0,14.98,10.0,1.498,0.0,94.8,44.0,0,0
2026-01-19 19:30,retail_1,retail,45.0,150,0.3,30,1,13.65,10.0,1.365,0.0,89.2,0.0,0,0
2026-01-19 20:15,retail_1,retail,41.7,150,0.278,30,1,4.32,10.0,0.432,0.0,82.3,0.0,0,0
2026-01-19 21:00,retail_1,retail,37.4,150,0.249,30,1,5.82,10.0,0.582,0.0,84.1,0.0,0,0
2026-01-19 21:45,retail_1,retail,33.5,150,0.223,30,1,5.24,10.0,0.524,0.0,84.9,0.0,0,0
2026-01-19 22:30,retail_1,retail,30.8,150,0.205,30,1,3.55,10.0,0.355,0.0,86.6,0.0,0,0
2026-01-19 23:15,retail_1,retail,26.8,150,0.179,30,0,5.38,10.0,0.538,0.0,91.0,63.0,0,0
2026-01-20 00:00,retail_1,retail,24.5,150,0.163,30,0,2.94,10.0,0.294,0.0,94.4,41.0,0,0
2026-01-20 00:45,retail_1,retail,22.1,150,0.147,30,0,3.29,10.0,0.329,0.0,88.6,43.0,0,0
2026-01-20 01:30,retail_1,retail,19.3,150,0.129,30,0,3.65,10.0,0.365,0.0,89.1,44.0,0,0
2026-01-20 02:15,retail_1,retail,17.1,150,0.114,30,0,2.95,10.0,0.295,0.0,90.1,37.0,0,0
2026-01-20 03:00,retail_1,retail,15.3,150,0.102,30,0,2.46,10.0,0.246,0.0,85.1,28.0,0,0
2026-01-20 03:45,retail_1,retail,65.1,150,0.434,30,1,3.87,10.0,0.387,0.0,82.1,0.0,0,0
2026-01-20 04:30,retail_1,retail,62.4,150,0.416,30,1,3.72,10.0,0.372,0.0,75.8,0.0,0,0
2026-01-20 05:15,retail_1,retail,60.0,150,0.4,30,1,3.16,10.0,0.316,0.0,83.8,0.0,0,0
2026-01-20 06:00,retail_1,retail,50.1,150,0.334,30,1,13.21,10.0,1.321,0.0,92.5,0.0,0,0
2026-01-20 06:45,retail_1,retail,41.7,150,0.278,30,1,11.19,10.0,1.119,0.0,83.7,0.0,0,0
2026-01-20 07:30,retail_1,retail,32.7,150,0.218,30,1,11.96,10.0,1.196,0.0,87.2,0.0,0,0
2026-01-20 08:15,retail_1,retail,24.0,150,0.16,30,0,11.56,10.0,1.156,0.0,92.5,46.0,0,0
2026-01-20 09:00,retail_1,retail,15.6,150,0.104,30,0,11.26,10.0,1.126,0.0,92.9,43.0,0,0
2026-01-20 09:45,retail_1,retail,6.3,150,0.042,30,0,12.39,10.0,1.239,0.0,80.9,45.0,0,0
2026-01-20 10:30,retail_1,retail,11.638171534099836,150,0.078,30,0,6.81,10.0,0.681,0.0,96.5,53.0,0,0
2026-01-20 11:15,retail_1,retail,11.321738134228948,150,0.075,30,0,7.91,10.0,0.791,0.0,97.5,61.0,0,0
2026-01-20 12:00,retail_1,retail,47.3,150,0.315,30,1,8.56,10.0,0.856,0.0,80.5,0.0,0,0
2026-01-20 12:45,retail_1,retail,39.6,150,0.264,30,1,10.31,10.0,1.031,0.0,82.8,0.0,0,0
2026-01-20 13:30,retail_1,retail,34.4,150,0.229,30,1,6.86,10.0,0.686,0.0,97.9,0.0,0,0
2026-01-20 14:15,retail_1,retail,27.8,150,0.185,30,0,8.8,10.0,0.88,0.0,87.9,39.0,0,0
2026-01-20 15:00,retail_1,retail,17.4,150,0.116,30,0,13.93,10.0,1.393,0.0,72.4,48.0,0,0
2026-01-20 15:45,retail_1,retail,10.3,150,0.069,30,0,9.44,10.0,0.944,0.0,78.5,35.0,0,0
2026-01-20 16:30,retail_1,retail,8.088449875453144,150,0.054,30,0,13.54,10.0,1.354,0.0,87.1,32.0,0,0
2026-01-20 17:15,retail_1,retail,13.688631206362247,150,0.091,30,0,14.38,10.0,1.438,0.0,80.3,51.0,0,0
2026-01-20 18:00,retail_1,retail,8.238288278768895,150,0.055,30,0,13.85,10.0,1.385,0.0,85.9,45.0,0,0
2026-01-20 18:45,retail_1,retail,9.409404695978871,150,0.063,30,0,12.65,10.0,1.265,0.0,89.2,50.0,0,0
2026-01-20 19:30,retail_1,retail,8.99181519329092,150,0.06,30,0,13.4,10.0,1.34,0.0,100.0,48.0,0,0
2026-01-20 20:15,retail_1,retail,43.5,150,0.29,30,1,4.91,10.0,0.491,0.0,86.8,0.0,0,0
2026-01-20 21:00,retail_1,retail,40.7,150,0.271,30,1,3.66,10.0,0.366,0.0,97.0,0.0,0,0
2026-01-20 21:45,retail_1,retail,37.0,150,0.247,30,1,4.93,10.0,0.493,0.0,99.7,0.0,0,0
2026-01-20 22:30,retail_1,retail,33.6,150,0.224,30,1,4.55,10.0,0.455,0.0,99.8,0.0,0,0
2026-01-20 23:15,retail_1,retail,30.4,150,0.203,30,1,4.33,10.0,0.433,0.0,91.1,0.0,0,0
2026-01-21 00:00,retail_1,retail,27.1,150,0.181,30,0,4.31,10.0,0.431,0.0,74.3,46.0,0,0
2026-01-21 00:45,retail_1,retail,24.3,150,0.162,30,0,3.76,10.0,0.376,0.0,92.5,39.0,0,0
2026-01-21 01:30,retail_1,retail,22.3,150,0.149,30,0,2.68,10.0,0.268,0.0,96.9,53.0,0,0
2026-01-21 02:15,retail_1,retail,19.8,150,0.132,30,0,3.36,10.0,0.336,0.0,88.4,45.0,0,0
2026-01-21 03:00,retail_1,retail,16.9,150,0.113,30,0,3.85,10.0,0.385,0.0,102.1,43.0,0,0
2026-01-21 03:45,retail_1,retail,15.0,150,0.1,30,0,2.53,10.0,0.253,0.0,95.4,56.0,0,0
2026-01-21 04:30,retail_1,retail,65.7,150,0.438,30,1,3.23,10.0,0.323,0.0,93.3,0.0,0,0
2026-01-21 05:15,retail_1,retail,63.2,150,0.421,30,1,3.26,10.0,0.326,0.0,97.1,0.0,0,0
2026-01-21 06:00,retail_1,retail,56.0,150,0.373,30,1,9.69,10.0,0.969,0.0,91.5,0.0,0,0
2026-01-21 06:45,retail_1,retail,46.6,150,0.311,30,1,12.43,10.0,1.243,0.0,70.3,0.0,0,0
2026-01-21 07:30,retail_1,retail,36.4,150,0.243,30,1,13.64,10.0,1.364,0.0,85.3,0.0,0,0
2026-01-21 08:15,retail_1,retail,25.7,150,0.171,30,0,14.29,10.0,1.429,0.0,98.0,45.0,0,0
2026-01-21 09:00,retail_1,retail,17.2,150,0.115,30,0,11.39,10.0,1.139,0.0,82.9,54.0,0,0
2026-01-21 09:45,retail_1,retail,5.2,150,0.035,30,0,15.93,10.0,1.593,0.0,87.3,47.0,0,0
2026-01-21 10:30,retail_1,retail,7.93065381706609,150,0.053,30,0,5.84,10.0,0.584,0.0,81.2,50.0,0,0
2026-01-21 11:15,retail_1,retail,14.760935091347458,150,0.098,30,0,8.61,10.0,0.861,0.0,102.4,33.0,0,0
2026-01-21 12:00,retail_1,retail,7.175854518476983,150,0.048,30,0,6.58,10.0,0.658,0.0,101.6,65.0,0,0
2026-01-21 12:45,retail_1,retail,47.7,150,0.318,30,1,8.3,10.0,0.83,0.0,82.4,0.0,0,0
2026-01-21 13:30,retail_1,retail,42.0,150,0.28,30,1,7.6,10.0,0.76,0.0,90.1,0.0,0,0
2026-01-21 14:15,retail_1,retail,35.4,150,0.236,30,1,8.78,10.0,0.878,0.0,83.9,0.0,0,0
2026-01-21 15:00,retail_1,retail,26.0,150,0.173,30,0,12.57,10.0,1.257,0.0,93.6,51.0,0,0
2026-01-21 15:45,retail_1,retail,17.5,150,0.117,30,0,11.32,10.0,1.132,0.0,92.8,36.0,0,0
2026-01-21 16:30,retail_1,retail,8.9,150,0.059,30,0,11.44,10.0,1.144,0.0,95.1,52.0,0,0
2026-01-21 17:15,retail_1,retail,12.142452728689388,150,0.081,30,0,16.26,10.0,1.626,0.0,91.5,45.0,0,0
2026-01-21 18:00,retail_1,retail,13.261965394011094,150,0.088,30,0,13.59,10.0,1.359,0.0,111.0,48.0,0,0
2026-01-21 18:45,retail_1,retail,14.499849379192838,150,0.097,30,0,9.75,10.0,0.975,0.0,81.3,54.0,0,0
2026-01-21 19:30,retail_1,retail,12.535418906132737,150,0.084,30,0,13.79,10.0,1.379,0.0,76.2,37.0,0,0
2026-01-21 20:15,retail_1,retail,8.246812292411548,150,0.055,30,0,4.67,10.0,0.467,0.0,86.1,42.0,0,0
2026-01-21 21:00,retail_1,retail,45.7,150,0.305,30,1,4.8,10.0,0.48,0.0,77.2,0.0,0,0
2026-01-21 21:45,retail_1,retail,41.7,150,0.278,30,1,5.35,10.0,0.535,0.0,77.8,0.0,0,0
2026-01-21 22:30,retail_1,retail,37.5,150,0.25,30,1,5.6,10.0,0.56,0.0,81.5,0.0,0,0
2026-01-21 23:15,retail_1,retail,34.4,150,0.229,30,1,4.22,10.0,0.422,0.0,82.1,0.0,0,0
2026-01-22 00:00,retail_1,retail,32.0,150,0.213,30,1,3.19,10.0,0.319,0.0,81.8,0.0,0,0
2026-01-22 00:45,retail_1,retail,29.8,150,0.199,30,0,2.96,10.0,0.296,0.0,92.9,65.0,0,0
2026-01-22 01:30,retail_1,retail,27.2,150,0.181,30,0,3.47,10.0,0.347,0.0,85.2,32.0,0,0
2026-01-22 02:15,retail_1,retail,24.8,150,0.165,30,0,3.1,10.0,0.31,0.0,87.7,49.0,0,0
2026-01-22 03:00,retail_1,retail,22.4,150,0.149,30,0,3.21,10.0,0.321,0.0,95.7,33.0,0,0
2026-01-22 03:45,retail_1,retail,20.1,150,0.134,30,0,3.08,10.0,0.308,0.0,83.3,28.0,0,0
2026-01-22 04:30,retail_1,retail,17.7,150,0.118,30,0,3.15,10.0,0.315,0.0,87.0,51.0,0,0
2026-01-22 05:15,retail_1,retail,66.7,150,0.445,30,1,3.96,10.0,0.396,0.0,91.7,0.0,0,0
