tick,timestamp,node_id,node_type,disrupted,mode,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id
103,2026-01-04 07:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
103,2026-01-04 07:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
103,2026-01-04 07:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
103,2026-01-04 07:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,25.25,4.55,0.0,2
104,2026-01-04 08:00,supplier_1,supplier,0,reactive,813.26,,,,,,,,,,,,,2
104,2026-01-04 08:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
104,2026-01-04 08:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
104,2026-01-04 08:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
104,2026-01-04 08:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,25.5,4.55,0.0,2
105,2026-01-04 08:15,supplier_1,supplier,0,reactive,812.3,,,,,,,,,,,,,2
105,2026-01-04 08:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
105,2026-01-04 08:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,384.32,,,,,,,,,2
105,2026-01-04 08:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
105,2026-01-04 08:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,25.75,4.55,0.0,2
106,2026-01-04 08:30,supplier_1,supplier,0,reactive,811.31,,,,,,,,,,,,,2
106,2026-01-04 08:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
106,2026-01-04 08:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.18,,,,,,,,,2
106,2026-01-04 08:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
106,2026-01-04 08:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.0,4.55,0.0,2
107,2026-01-04 08:45,supplier_1,supplier,0,reactive,810.57,,,,,,,,,,,,,2
107,2026-01-04 08:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
107,2026-01-04 08:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
107,2026-01-04 08:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
107,2026-01-04 08:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.25,4.55,0.0,2
108,2026-01-04 09:00,supplier_1,supplier,0,reactive,809.53,,,,,,,,,,,,,2
108,2026-01-04 09:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
108,2026-01-04 09:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
108,2026-01-04 09:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
108,2026-01-04 09:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.5,4.55,0.0,2
109,2026-01-04 09:15,supplier_1,supplier,0,reactive,808.98,,,,,,,,,,,,,2
109,2026-01-04 09:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
109,2026-01-04 09:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.55,,,,,,,,,2
109,2026-01-04 09:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
109,2026-01-04 09:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.75,4.55,0.0,2
110,2026-01-04 09:30,supplier_1,supplier,0,reactive,807.7,,,,,,,,,,,,,2
110,2026-01-04 09:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
110,2026-01-04 09:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.32,,,,,,,,,2
110,2026-01-04 09:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
110,2026-01-04 09:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.0,4.55,0.0,2
111,2026-01-04 09:45,supplier_1,supplier,0,reactive,806.3,,,,,,,,,,,,,2
111,2026-01-04 09:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
111,2026-01-04 09:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
111,2026-01-04 09:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
111,2026-01-04 09:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.25,4.55,0.0,2
112,2026-01-04 10:00,supplier_1,supplier,0,reactive,805.1,,,,,,,,,,,,,2
112,2026-01-04 10:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
112,2026-01-04 10:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
112,2026-01-04 10:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
112,2026-01-04 10:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.5,4.55,0.0,2
113,2026-01-04 10:15,supplier_1,supplier,0,reactive,804.29,,,,,,,,,,,,,2
113,2026-01-04 10:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
113,2026-01-04 10:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.91,,,,,,,,,2
113,2026-01-04 10:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
113,2026-01-04 10:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.75,4.55,0.0,2
114,2026-01-04 10:30,supplier_1,supplier,0,reactive,802.86,,,,,,,,,,,,,2
114,2026-01-04 10:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
114,2026-01-04 10:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.95,,,,,,,,,2
114,2026-01-04 10:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
114,2026-01-04 10:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,28.0,4.55,0.0,2
115,2026-01-04 10:45,supplier_1,supplier,0,reactive,801.68,,,,,,,,,,,,,2
115,2026-01-04 10:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
115,2026-01-04 10:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
115,2026-01-04 10:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
115,2026-01-04 10:45,retail_1,retail,1,reactive,,,,,,,,5.93,31.0,0.0,3.71,16.721,0.0,2
116,2026-01-04 11:00,supplier_1,supplier,0,reactive,801.17,,,,,,,,,,,,,2
116,2026-01-04 11:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
116,2026-01-04 11:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
116,2026-01-04 11:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
116,2026-01-04 11:00,retail_1,retail,1,reactive,,,,,,,,1.69,31.0,0.0,3.96,16.721,0.0,2
117,2026-01-04 11:15,supplier_1,supplier,0,reactive,799.75,,,,,,,,,,,,,2
117,2026-01-04 11:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
117,2026-01-04 11:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,384.13,,,,,,,,,2
117,2026-01-04 11:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
117,2026-01-04 11:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,4.21,16.721,0.0,2
118,2026-01-04 11:30,supplier_1,supplier,0,reactive,799.18,,,,,,,,,,,,,2
118,2026-01-04 11:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
118,2026-01-04 11:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.81,,,,,,,,,2
118,2026-01-04 11:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
118,2026-01-04 11:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,4.46,16.721,0.0,2
119,2026-01-04 11:45,supplier_1,supplier,0,reactive,798.04,,,,,,,,,,,,,2
119,2026-01-04 11:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
119,2026-01-04 11:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
119,2026-01-04 11:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
119,2026-01-04 11:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,4.71,16.721,0.0,2
120,2026-01-04 12:00,supplier_1,supplier,0,reactive,796.68,,,,,,,,,,,,,2
120,2026-01-04 12:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
120,2026-01-04 12:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
120,2026-01-04 12:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
120,2026-01-04 12:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,4.96,16.721,0.0,2
121,2026-01-04 12:15,supplier_1,supplier,0,reactive,795.79,,,,,,,,,,,,,2
121,2026-01-04 12:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
121,2026-01-04 12:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,382.71,,,,,,,,,2
121,2026-01-04 12:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
121,2026-01-04 12:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,5.21,16.721,0.0,2
122,2026-01-04 12:30,supplier_1,supplier,0,reactive,794.83,,,,,,,,,,,,,2
122,2026-01-04 12:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
122,2026-01-04 12:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.58,,,,,,,,,2
122,2026-01-04 12:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
122,2026-01-04 12:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,5.46,16.721,0.0,2
123,2026-01-04 12:45,supplier_1,supplier,0,reactive,794.0,,,,,,,,,,,,,2
123,2026-01-04 12:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
123,2026-01-04 12:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
123,2026-01-04 12:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
123,2026-01-04 12:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,5.71,16.721,0.0,2
124,2026-01-04 13:00,supplier_1,supplier,0,reactive,792.96,,,,,,,,,,,,,2
124,2026-01-04 13:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
124,2026-01-04 13:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
124,2026-01-04 13:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
124,2026-01-04 13:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,5.96,16.721,0.0,2
125,2026-01-04 13:15,supplier_1,supplier,0,reactive,792.05,,,,,,,,,,,,,2
125,2026-01-04 13:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
125,2026-01-04 13:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.19,,,,,,,,,2
125,2026-01-04 13:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
125,2026-01-04 13:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,6.21,16.721,0.0,2
126,2026-01-04 13:30,supplier_1,supplier,0,reactive,791.42,,,,,,,,,,,,,2
126,2026-01-04 13:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
126,2026-01-04 13:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,395.66,,,,,,,,,2
126,2026-01-04 13:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
126,2026-01-04 13:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,6.46,16.721,0.0,2
127,2026-01-04 13:45,supplier_1,supplier,0,reactive,790.54,,,,,,,,,,,,,2
127,2026-01-04 13:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
127,2026-01-04 13:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
127,2026-01-04 13:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
127,2026-01-04 13:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,6.71,16.721,0.0,2
128,2026-01-04 14:00,supplier_1,supplier,0,reactive,789.98,,,,,,,,,,,,,2
128,2026-01-04 14:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
128,2026-01-04 14:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
128,2026-01-04 14:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
128,2026-01-04 14:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,6.96,16.721,0.0,2
129,2026-01-04 14:15,supplier_1,supplier,0,reactive,788.55,,,,,,,,,,,,,2
129,2026-01-04 14:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
129,2026-01-04 14:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,382.56,,,,,,,,,2
129,2026-01-04 14:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
129,2026-01-04 14:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,7.21,16.721,0.0,2
130,2026-01-04 14:30,supplier_1,supplier,0,reactive,787.56,,,,,,,,,,,,,2
130,2026-01-04 14:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
130,2026-01-04 14:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,395.74,,,,,,,,,2
130,2026-01-04 14:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
130,2026-01-04 14:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,7.46,16.721,0.0,2
131,2026-01-04 14:45,supplier_1,supplier,0,reactive,786.3,,,,,,,,,,,,,2
131,2026-01-04 14:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
131,2026-01-04 14:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
131,2026-01-04 14:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
131,2026-01-04 14:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,7.71,16.721,0.0,2
132,2026-01-04 15:00,supplier_1,supplier,0,reactive,785.3,,,,,,,,,,,,,2
132,2026-01-04 15:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
132,2026-01-04 15:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
132,2026-01-04 15:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
132,2026-01-04 15:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,7.96,16.721,0.0,2
133,2026-01-04 15:15,supplier_1,supplier,0,reactive,784.79,,,,,,,,,,,,,2
133,2026-01-04 15:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
133,2026-01-04 15:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.37,,,,,,,,,2
133,2026-01-04 15:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
133,2026-01-04 15:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,8.21,16.721,0.0,2
134,2026-01-04 15:30,supplier_1,supplier,0,reactive,783.77,,,,,,,,,,,,,2
134,2026-01-04 15:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
134,2026-01-04 15:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.27,,,,,,,,,2
134,2026-01-04 15:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
134,2026-01-04 15:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,8.46,16.721,0.0,2
135,2026-01-04 15:45,supplier_1,supplier,0,reactive,782.98,,,,,,,,,,,,,2
135,2026-01-04 15:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
135,2026-01-04 15:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
135,2026-01-04 15:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
135,2026-01-04 15:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,8.71,16.721,0.0,2
136,2026-01-04 16:00,supplier_1,supplier,0,reactive,782.12,,,,,,,,,,,,,2
136,2026-01-04 16:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
136,2026-01-04 16:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
136,2026-01-04 16:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
136,2026-01-04 16:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,8.96,16.721,0.0,2
137,2026-01-04 16:15,supplier_1,supplier,0,reactive,781.25,,,,,,,,,,,,,2
137,2026-01-04 16:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
137,2026-01-04 16:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,384.22,,,,,,,,,2
137,2026-01-04 16:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
137,2026-01-04 16:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,9.21,16.721,0.0,2
138,2026-01-04 16:30,supplier_1,supplier,0,reactive,780.53,,,,,,,,,,,,,2
138,2026-01-04 16:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
138,2026-01-04 16:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,398.33,,,,,,,,,2
138,2026-01-04 16:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
138,2026-01-04 16:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,9.46,16.721,0.0,2
139,2026-01-04 16:45,supplier_1,supplier,0,reactive,779.78,,,,,,,,,,,,,2
139,2026-01-04 16:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
139,2026-01-04 16:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
139,2026-01-04 16:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
139,2026-01-04 16:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,9.71,16.721,0.0,2
140,2026-01-04 17:00,supplier_1,supplier,0,reactive,778.42,,,,,,,,,,,,,2
140,2026-01-04 17:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
140,2026-01-04 17:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
140,2026-01-04 17:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
140,2026-01-04 17:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,9.96,16.721,0.0,2
141,2026-01-04 17:15,supplier_1,supplier,0,reactive,777.04,,,,,,,,,,,,,2
141,2026-01-04 17:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
141,2026-01-04 17:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,382.91,,,,,,,,,2
141,2026-01-04 17:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
141,2026-01-04 17:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,10.21,16.721,0.0,2
142,2026-01-04 17:30,supplier_1,supplier,0,reactive,776.47,,,,,,,,,,,,,2
142,2026-01-04 17:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
142,2026-01-04 17:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.37,,,,,,,,,2
142,2026-01-04 17:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
142,2026-01-04 17:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,10.46,16.721,0.0,2
143,2026-01-04 17:45,supplier_1,supplier,0,reactive,775.87,,,,,,,,,,,,,2
143,2026-01-04 17:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
143,2026-01-04 17:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
143,2026-01-04 17:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
143,2026-01-04 17:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,10.71,16.721,0.0,2
144,2026-01-04 18:00,supplier_1,supplier,0,reactive,775.32,,,,,,,,,,,,,2
144,2026-01-04 18:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
144,2026-01-04 18:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
144,2026-01-04 18:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
144,2026-01-04 18:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,10.96,16.721,0.0,2
145,2026-01-04 18:15,supplier_1,supplier,0,reactive,773.9,,,,,,,,,,,,,2
145,2026-01-04 18:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
145,2026-01-04 18:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.84,,,,,,,,,2
145,2026-01-04 18:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
145,2026-01-04 18:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,11.21,16.721,0.0,2
146,2026-01-04 18:30,supplier_1,supplier,0,reactive,773.34,,,,,,,,,,,,,2
146,2026-01-04 18:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
146,2026-01-04 18:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.64,,,,,,,,,2
146,2026-01-04 18:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
146,2026-01-04 18:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,11.46,16.721,0.0,2
147,2026-01-04 18:45,supplier_1,supplier,0,reactive,772.66,,,,,,,,,,,,,2
147,2026-01-04 18:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
147,2026-01-04 18:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
147,2026-01-04 18:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
147,2026-01-04 18:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,11.71,16.721,0.0,2
148,2026-01-04 19:00,supplier_1,supplier,0,reactive,771.88,,,,,,,,,,,,,2
148,2026-01-04 19:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
148,2026-01-04 19:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
148,2026-01-04 19:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
148,2026-01-04 19:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,11.96,16.721,0.0,2
149,2026-01-04 19:15,supplier_1,supplier,0,reactive,770.77,,,,,,,,,,,,,2
149,2026-01-04 19:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
149,2026-01-04 19:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,384.24,,,,,,,,,2
149,2026-01-04 19:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
149,2026-01-04 19:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,12.21,16.721,0.0,2
150,2026-01-04 19:30,supplier_1,supplier,0,reactive,769.56,,,,,,,,,,,,,2
150,2026-01-04 19:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
150,2026-01-04 19:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.96,,,,,,,,,2
150,2026-01-04 19:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
150,2026-01-04 19:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,12.46,16.721,0.0,2
151,2026-01-04 19:45,supplier_1,supplier,0,reactive,768.89,,,,,,,,,,,,,2
151,2026-01-04 19:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
151,2026-01-04 19:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
151,2026-01-04 19:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
151,2026-01-04 19:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,12.71,16.721,0.0,2
152,2026-01-04 20:00,supplier_1,supplier,0,reactive,767.44,,,,,,,,,,,,,2
152,2026-01-04 20:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
152,2026-01-04 20:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
152,2026-01-04 20:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
152,2026-01-04 20:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,12.96,16.721,0.0,2
153,2026-01-04 20:15,supplier_1,supplier,0,reactive,766.33,,,,,,,,,,,,,2
153,2026-01-04 20:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
153,2026-01-04 20:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,384.06,,,,,,,,,2
153,2026-01-04 20:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
153,2026-01-04 20:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,13.21,16.721,0.0,2
154,2026-01-04 20:30,supplier_1,supplier,0,reactive,765.63,,,,,,,,,,,,,2
154,2026-01-04 20:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
154,2026-01-04 20:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.85,,,,,,,,,2
154,2026-01-04 20:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
