tick,timestamp,node_id,node_type,disrupted,mode,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id
103,2026-01-02 07:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
103,2026-01-02 07:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
103,2026-01-02 07:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
103,2026-01-02 07:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,25.0,10.42,0.0,1
104,2026-01-02 08:00,supplier_1,supplier,0,reactive,819.25,,,,,,,,,,,,,1
104,2026-01-02 08:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
104,2026-01-02 08:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
104,2026-01-02 08:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
104,2026-01-02 08:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,25.25,10.42,0.0,1
105,2026-01-02 08:15,supplier_1,supplier,0,reactive,818.11,,,,,,,,,,,,,1
105,2026-01-02 08:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
105,2026-01-02 08:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,384.25,,,,,,,,,1
105,2026-01-02 08:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
105,2026-01-02 08:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,25.5,10.42,0.0,1
106,2026-01-02 08:30,supplier_1,supplier,0,reactive,817.37,,,,,,,,,,,,,1
106,2026-01-02 08:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
106,2026-01-02 08:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,397.21,,,,,,,,,1
106,2026-01-02 08:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
106,2026-01-02 08:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,25.75,10.42,0.0,1
107,2026-01-02 08:45,supplier_1,supplier,0,reactive,816.55,,,,,,,,,,,,,1
107,2026-01-02 08:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
107,2026-01-02 08:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
107,2026-01-02 08:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
107,2026-01-02 08:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.0,10.42,0.0,1
108,2026-01-02 09:00,supplier_1,supplier,0,reactive,816.04,,,,,,,,,,,,,1
108,2026-01-02 09:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
108,2026-01-02 09:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
108,2026-01-02 09:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
108,2026-01-02 09:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.25,10.42,0.0,1
109,2026-01-02 09:15,supplier_1,supplier,0,reactive,815.1,,,,,,,,,,,,,1
109,2026-01-02 09:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
109,2026-01-02 09:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,383.38,,,,,,,,,1
109,2026-01-02 09:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
109,2026-01-02 09:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.5,10.42,0.0,1
110,2026-01-02 09:30,supplier_1,supplier,0,reactive,813.6,,,,,,,,,,,,,1
110,2026-01-02 09:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
110,2026-01-02 09:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,397.43,,,,,,,,,1
110,2026-01-02 09:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
110,2026-01-02 09:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,26.75,10.42,0.0,1
111,2026-01-02 09:45,supplier_1,supplier,0,reactive,812.11,,,,,,,,,,,,,1
111,2026-01-02 09:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
111,2026-01-02 09:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
111,2026-01-02 09:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
111,2026-01-02 09:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.0,10.42,0.0,1
112,2026-01-02 10:00,supplier_1,supplier,0,reactive,811.05,,,,,,,,,,,,,1
112,2026-01-02 10:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
112,2026-01-02 10:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
112,2026-01-02 10:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
112,2026-01-02 10:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.25,10.42,0.0,1
113,2026-01-02 10:15,supplier_1,supplier,0,reactive,809.78,,,,,,,,,,,,,1
113,2026-01-02 10:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
113,2026-01-02 10:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,383.17,,,,,,,,,1
113,2026-01-02 10:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
113,2026-01-02 10:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.5,10.42,0.0,1
114,2026-01-02 10:30,supplier_1,supplier,0,reactive,809.0,,,,,,,,,,,,,1
114,2026-01-02 10:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
114,2026-01-02 10:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,397.05,,,,,,,,,1
114,2026-01-02 10:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
114,2026-01-02 10:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,27.75,10.42,0.0,1
115,2026-01-02 10:45,supplier_1,supplier,0,reactive,807.79,,,,,,,,,,,,,1
115,2026-01-02 10:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
115,2026-01-02 10:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
115,2026-01-02 10:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
115,2026-01-02 10:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,28.0,10.42,0.0,1
116,2026-01-02 11:00,supplier_1,supplier,0,reactive,806.34,,,,,,,,,,,,,1
116,2026-01-02 11:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
116,2026-01-02 11:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
116,2026-01-02 11:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
116,2026-01-02 11:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,28.25,10.42,0.0,1
117,2026-01-02 11:15,supplier_1,supplier,0,reactive,805.7,,,,,,,,,,,,,1
117,2026-01-02 11:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
117,2026-01-02 11:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,384.17,,,,,,,,,1
117,2026-01-02 11:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
117,2026-01-02 11:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,28.5,10.42,0.0,1
118,2026-01-02 11:30,supplier_1,supplier,0,reactive,804.71,,,,,,,,,,,,,1
118,2026-01-02 11:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
118,2026-01-02 11:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,397.56,,,,,,,,,1
118,2026-01-02 11:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
118,2026-01-02 11:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,28.75,10.42,0.0,1
119,2026-01-02 11:45,supplier_1,supplier,0,reactive,803.52,,,,,,,,,,,,,1
119,2026-01-02 11:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
119,2026-01-02 11:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
119,2026-01-02 11:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
119,2026-01-02 11:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,29.0,10.42,0.0,1
120,2026-01-02 12:00,supplier_1,supplier,0,reactive,802.48,,,,,,,,,,,,,1
120,2026-01-02 12:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
120,2026-01-02 12:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
120,2026-01-02 12:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
120,2026-01-02 12:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,29.25,10.42,0.0,1
121,2026-01-02 12:15,supplier_1,supplier,0,reactive,801.48,,,,,,,,,,,,,1
121,2026-01-02 12:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
121,2026-01-02 12:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,383.94,,,,,,,,,1
121,2026-01-02 12:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
121,2026-01-02 12:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,29.5,10.42,0.0,1
122,2026-01-02 12:30,supplier_1,supplier,0,reactive,800.56,,,,,,,,,,,,,1
122,2026-01-02 12:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
122,2026-01-02 12:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,397.01,,,,,,,,,1
122,2026-01-02 12:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
122,2026-01-02 12:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,29.75,10.42,0.0,1
123,2026-01-02 12:45,supplier_1,supplier,0,reactive,799.43,,,,,,,,,,,,,1
123,2026-01-02 12:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
123,2026-01-02 12:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
123,2026-01-02 12:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
123,2026-01-02 12:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,30.0,10.42,0.0,1
124,2026-01-02 13:00,supplier_1,supplier,0,reactive,798.7,,,,,,,,,,,,,1
124,2026-01-02 13:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
124,2026-01-02 13:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
124,2026-01-02 13:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
124,2026-01-02 13:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,30.25,10.42,0.0,1
125,2026-01-02 13:15,supplier_1,supplier,0,reactive,797.64,,,,,,,,,,,,,1
125,2026-01-02 13:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
125,2026-01-02 13:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,383.97,,,,,,,,,1
125,2026-01-02 13:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
125,2026-01-02 13:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,30.5,10.42,0.0,1
126,2026-01-02 13:30,supplier_1,supplier,0,reactive,796.83,,,,,,,,,,,,,1
126,2026-01-02 13:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
126,2026-01-02 13:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,398.13,,,,,,,,,1
126,2026-01-02 13:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
126,2026-01-02 13:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,30.75,10.42,0.0,1
127,2026-01-02 13:45,supplier_1,supplier,0,reactive,796.28,,,,,,,,,,,,,1
127,2026-01-02 13:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
127,2026-01-02 13:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
127,2026-01-02 13:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
127,2026-01-02 13:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,31.0,10.42,0.0,1
128,2026-01-02 14:00,supplier_1,supplier,0,reactive,795.15,,,,,,,,,,,,,1
128,2026-01-02 14:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
128,2026-01-02 14:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
128,2026-01-02 14:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
128,2026-01-02 14:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,31.25,10.42,0.0,1
129,2026-01-02 14:15,supplier_1,supplier,0,reactive,794.01,,,,,,,,,,,,,1
129,2026-01-02 14:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
129,2026-01-02 14:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,383.72,,,,,,,,,1
129,2026-01-02 14:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
129,2026-01-02 14:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,31.5,10.42,0.0,1
130,2026-01-02 14:30,supplier_1,supplier,0,reactive,793.13,,,,,,,,,,,,,1
130,2026-01-02 14:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
130,2026-01-02 14:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,396.69,,,,,,,,,1
130,2026-01-02 14:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
130,2026-01-02 14:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,31.75,10.42,0.0,1
131,2026-01-02 14:45,supplier_1,supplier,0,reactive,792.2,,,,,,,,,,,,,1
131,2026-01-02 14:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
131,2026-01-02 14:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
131,2026-01-02 14:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
131,2026-01-02 14:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,32.0,10.42,0.0,1
132,2026-01-02 15:00,supplier_1,supplier,0,reactive,791.31,,,,,,,,,,,,,1
132,2026-01-02 15:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
132,2026-01-02 15:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
132,2026-01-02 15:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
132,2026-01-02 15:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,32.25,10.42,0.0,1
133,2026-01-02 15:15,supplier_1,supplier,0,reactive,790.09,,,,,,,,,,,,,1
133,2026-01-02 15:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
133,2026-01-02 15:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,383.78,,,,,,,,,1
133,2026-01-02 15:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
133,2026-01-02 15:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,32.5,10.42,0.0,1
134,2026-01-02 15:30,supplier_1,supplier,0,reactive,788.74,,,,,,,,,,,,,1
134,2026-01-02 15:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
134,2026-01-02 15:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,398.62,,,,,,,,,1
134,2026-01-02 15:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
134,2026-01-02 15:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,32.75,10.42,0.0,1
135,2026-01-02 15:45,supplier_1,supplier,0,reactive,787.48,,,,,,,,,,,,,1
135,2026-01-02 15:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
135,2026-01-02 15:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
135,2026-01-02 15:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
135,2026-01-02 15:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,33.0,10.42,0.0,1
136,2026-01-02 16:00,supplier_1,supplier,0,reactive,786.68,,,,,,,,,,,,,1
136,2026-01-02 16:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
136,2026-01-02 16:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
136,2026-01-02 16:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
136,2026-01-02 16:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,33.25,10.42,0.0,1
137,2026-01-02 16:15,supplier_1,supplier,0,reactive,785.4,,,,,,,,,,,,,1
137,2026-01-02 16:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
137,2026-01-02 16:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,383.26,,,,,,,,,1
137,2026-01-02 16:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
137,2026-01-02 16:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,33.5,10.42,0.0,1
138,2026-01-02 16:30,supplier_1,supplier,0,reactive,784.15,,,,,,,,,,,,,1
138,2026-01-02 16:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
138,2026-01-02 16:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,397.97,,,,,,,,,1
138,2026-01-02 16:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
138,2026-01-02 16:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,33.75,10.42,0.0,1
139,2026-01-02 16:45,supplier_1,supplier,0,reactive,783.0,,,,,,,,,,,,,1
139,2026-01-02 16:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
139,2026-01-02 16:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
139,2026-01-02 16:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
139,2026-01-02 16:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,34.0,10.42,0.0,1
140,2026-01-02 17:00,supplier_1,supplier,0,reactive,781.6,,,,,,,,,,,,,1
140,2026-01-02 17:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
140,2026-01-02 17:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
140,2026-01-02 17:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
140,2026-01-02 17:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,34.25,10.42,0.0,1
141,2026-01-02 17:15,supplier_1,supplier,0,reactive,780.92,,,,,,,,,,,,,1
141,2026-01-02 17:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
141,2026-01-02 17:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,384.88,,,,,,,,,1
141,2026-01-02 17:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
141,2026-01-02 17:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,34.5,10.42,0.0,1
142,2026-01-02 17:30,supplier_1,supplier,0,reactive,779.65,,,,,,,,,,,,,1
142,2026-01-02 17:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
142,2026-01-02 17:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,398.54,,,,,,,,,1
142,2026-01-02 17:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
142,2026-01-02 17:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,34.75,10.42,0.0,1
143,2026-01-02 17:45,supplier_1,supplier,0,reactive,779.0,,,,,,,,,,,,,1
143,2026-01-02 17:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
143,2026-01-02 17:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
143,2026-01-02 17:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
143,2026-01-02 17:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,35.0,10.42,0.0,1
144,2026-01-02 18:00,supplier_1,supplier,0,reactive,778.08,,,,,,,,,,,,,1
144,2026-01-02 18:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
144,2026-01-02 18:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
144,2026-01-02 18:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
144,2026-01-02 18:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,35.25,10.42,0.0,1
145,2026-01-02 18:15,supplier_1,supplier,0,reactive,777.23,,,,,,,,,,,,,1
145,2026-01-02 18:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
145,2026-01-02 18:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,383.4,,,,,,,,,1
145,2026-01-02 18:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
145,2026-01-02 18:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,35.5,10.42,0.0,1
146,2026-01-02 18:30,supplier_1,supplier,0,reactive,776.16,,,,,,,,,,,,,1
146,2026-01-02 18:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
146,2026-01-02 18:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,397.52,,,,,,,,,1
146,2026-01-02 18:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
146,2026-01-02 18:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,35.75,10.42,0.0,1
147,2026-01-02 18:45,supplier_1,supplier,0,reactive,774.72,,,,,,,,,,,,,1
147,2026-01-02 18:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
147,2026-01-02 18:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
147,2026-01-02 18:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
147,2026-01-02 18:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,36.0,10.42,0.0,1
148,2026-01-02 19:00,supplier_1,supplier,0,reactive,773.36,,,,,,,,,,,,,1
148,2026-01-02 19:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
148,2026-01-02 19:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
148,2026-01-02 19:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
148,2026-01-02 19:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,36.25,10.42,0.0,1
149,2026-01-02 19:15,supplier_1,supplier,0,reactive,771.95,,,,,,,,,,,,,1
149,2026-01-02 19:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
149,2026-01-02 19:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,384.86,,,,,,,,,1
149,2026-01-02 19:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
149,2026-01-02 19:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,36.5,10.42,0.0,1
150,2026-01-02 19:30,supplier_1,supplier,0,reactive,770.94,,,,,,,,,,,,,1
150,2026-01-02 19:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
150,2026-01-02 19:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,399.86,,,,,,,,,1
150,2026-01-02 19:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
150,2026-01-02 19:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,36.75,10.42,0.0,1
151,2026-01-02 19:45,supplier_1,supplier,0,reactive,769.8,,,,,,,,,,,,,1
151,2026-01-02 19:45,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
151,2026-01-02 19:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,400.0,,,,,,,,,1
151,2026-01-02 19:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
151,2026-01-02 19:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,37.0,10.42,0.0,1
152,2026-01-02 20:00,supplier_1,supplier,0,reactive,768.46,,,,,,,,,,,,,1
152,2026-01-02 20:00,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
152,2026-01-02 20:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,370.0,,,,,,,,,1
152,2026-01-02 20:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
152,2026-01-02 20:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,37.25,10.42,0.0,1
153,2026-01-02 20:15,supplier_1,supplier,0,reactive,767.29,,,,,,,,,,,,,1
153,2026-01-02 20:15,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
153,2026-01-02 20:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,384.49,,,,,,,,,1
153,2026-01-02 20:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
153,2026-01-02 20:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,37.5,10.42,0.0,1
154,2026-01-02 20:30,supplier_1,supplier,0,reactive,766.46,,,,,,,,,,,,,1
154,2026-01-02 20:30,farm_1,farm,1,reactive,,384.0,0.149,,,,,,,,,,,1
154,2026-01-02 20:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,500.0,397.75,,,,,,,,,1
154,2026-01-02 20:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,9.5,,,,,,,1
154,2026-01-02 20:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,37.75,10.42,0.0,1
155,2026-01-02 20:45,supplier_1,supplier,0,reactive,765.13,,,,,,,,,,,,,1
