tick,timestamp,node_id,node_type,disrupted,mode,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id
20,2026-03-28 11:00,supplier_1,supplier,0,hitl,890.86,,,,,,,,,,,,,44
20,2026-03-28 11:00,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
20,2026-03-28 11:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
20,2026-03-28 11:00,wholesaler_1,wholesaler,0,hitl,,,,,,148.31,11.4,,,,,,,44
20,2026-03-28 11:00,retail_1,retail,0,hitl,,,,,,,,61.82,30.0,0.0,0.0,11.61,0.0,44
21,2026-03-28 11:15,supplier_1,supplier,0,hitl,889.97,,,,,,,,,,,,,44
21,2026-03-28 11:15,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
21,2026-03-28 11:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
21,2026-03-28 11:15,wholesaler_1,wholesaler,0,hitl,,,,,,145.8,11.4,,,,,,,44
21,2026-03-28 11:15,retail_1,retail,0,hitl,,,,,,,,67.16,30.0,0.0,0.0,11.61,0.0,44
22,2026-03-28 11:30,supplier_1,supplier,0,hitl,888.57,,,,,,,,,,,,,44
22,2026-03-28 11:30,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
22,2026-03-28 11:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
22,2026-03-28 11:30,wholesaler_1,wholesaler,0,hitl,,,,,,143.5,11.4,,,,,,,44
22,2026-03-28 11:30,retail_1,retail,0,hitl,,,,,,,,64.15,30.0,0.0,0.0,11.61,0.0,44
23,2026-03-28 11:45,supplier_1,supplier,0,hitl,887.64,,,,,,,,,,,,,44
23,2026-03-28 11:45,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
23,2026-03-28 11:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
23,2026-03-28 11:45,wholesaler_1,wholesaler,0,hitl,,,,,,141.08,11.4,,,,,,,44
23,2026-03-28 11:45,retail_1,retail,0,hitl,,,,,,,,61.4,30.0,0.0,0.0,11.61,0.0,44
24,2026-03-28 12:00,supplier_1,supplier,0,hitl,886.76,,,,,,,,,,,,,44
24,2026-03-28 12:00,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
24,2026-03-28 12:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,376.0,,,,,,,,,44
24,2026-03-28 12:00,wholesaler_1,wholesaler,0,hitl,,,,,,130.92,11.4,,,,,,,44
24,2026-03-28 12:00,retail_1,retail,0,hitl,,,,,,,,58.49,30.0,0.0,0.0,11.61,0.0,44
25,2026-03-28 12:15,supplier_1,supplier,0,hitl,885.46,,,,,,,,,,,,,44
25,2026-03-28 12:15,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
25,2026-03-28 12:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,390.55,,,,,,,,,44
25,2026-03-28 12:15,wholesaler_1,wholesaler,0,hitl,,,,,,152.56,11.4,,,,,,,44
25,2026-03-28 12:15,retail_1,retail,0,hitl,,,,,,,,63.77,30.0,0.0,0.0,11.61,0.0,44
26,2026-03-28 12:30,supplier_1,supplier,0,hitl,884.18,,,,,,,,,,,,,44
26,2026-03-28 12:30,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
26,2026-03-28 12:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
26,2026-03-28 12:30,wholesaler_1,wholesaler,0,hitl,,,,,,150.85,11.4,,,,,,,44
26,2026-03-28 12:30,retail_1,retail,0,hitl,,,,,,,,61.05,30.0,0.0,0.0,11.61,0.0,44
27,2026-03-28 12:45,supplier_1,supplier,0,hitl,882.79,,,,,,,,,,,,,44
27,2026-03-28 12:45,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
27,2026-03-28 12:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
27,2026-03-28 12:45,wholesaler_1,wholesaler,0,hitl,,,,,,149.25,11.4,,,,,,,44
27,2026-03-28 12:45,retail_1,retail,0,hitl,,,,,,,,58.44,30.0,0.0,0.0,11.61,0.0,44
28,2026-03-28 13:00,supplier_1,supplier,0,hitl,881.62,,,,,,,,,,,,,44
28,2026-03-28 13:00,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
28,2026-03-28 13:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
28,2026-03-28 13:00,wholesaler_1,wholesaler,0,hitl,,,,,,139.65,11.4,,,,,,,44
28,2026-03-28 13:00,retail_1,retail,0,hitl,,,,,,,,55.8,30.0,0.0,0.0,11.61,0.0,44
29,2026-03-28 13:15,supplier_1,supplier,0,hitl,881.04,,,,,,,,,,,,,44
29,2026-03-28 13:15,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
29,2026-03-28 13:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
29,2026-03-28 13:15,wholesaler_1,wholesaler,0,hitl,,,,,,137.58,11.4,,,,,,,44
29,2026-03-28 13:15,retail_1,retail,0,hitl,,,,,,,,60.72,30.0,0.0,0.0,11.61,0.0,44
30,2026-03-28 13:30,supplier_1,supplier,0,hitl,880.26,,,,,,,,,,,,,44
30,2026-03-28 13:30,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
30,2026-03-28 13:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
30,2026-03-28 13:30,wholesaler_1,wholesaler,0,hitl,,,,,,135.2,11.4,,,,,,,44
30,2026-03-28 13:30,retail_1,retail,0,hitl,,,,,,,,57.74,30.0,0.0,0.0,11.61,0.0,44
31,2026-03-28 13:45,supplier_1,supplier,0,hitl,879.45,,,,,,,,,,,,,44
31,2026-03-28 13:45,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
31,2026-03-28 13:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
31,2026-03-28 13:45,wholesaler_1,wholesaler,0,hitl,,,,,,133.66,11.4,,,,,,,44
31,2026-03-28 13:45,retail_1,retail,0,hitl,,,,,,,,55.06,30.0,0.0,0.0,11.61,0.0,44
32,2026-03-28 14:00,supplier_1,supplier,0,hitl,878.71,,,,,,,,,,,,,44
32,2026-03-28 14:00,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
32,2026-03-28 14:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,376.0,,,,,,,,,44
32,2026-03-28 14:00,wholesaler_1,wholesaler,0,hitl,,,,,,122.82,11.4,,,,,,,44
32,2026-03-28 14:00,retail_1,retail,0,hitl,,,,,,,,51.87,30.0,0.0,0.0,11.61,0.0,44
33,2026-03-28 14:15,supplier_1,supplier,0,hitl,877.56,,,,,,,,,,,,,44
33,2026-03-28 14:15,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
33,2026-03-28 14:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,389.58,,,,,,,,,44
33,2026-03-28 14:15,wholesaler_1,wholesaler,0,hitl,,,,,,144.42,11.4,,,,,,,44
33,2026-03-28 14:15,retail_1,retail,0,hitl,,,,,,,,57.12,30.0,0.0,0.0,11.61,0.0,44
34,2026-03-28 14:30,supplier_1,supplier,0,hitl,876.67,,,,,,,,,,,,,44
34,2026-03-28 14:30,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
34,2026-03-28 14:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
34,2026-03-28 14:30,wholesaler_1,wholesaler,0,hitl,,,,,,142.24,11.4,,,,,,,44
34,2026-03-28 14:30,retail_1,retail,0,hitl,,,,,,,,53.94,30.0,0.0,0.0,11.61,0.0,44
35,2026-03-28 14:45,supplier_1,supplier,0,hitl,875.86,,,,,,,,,,,,,44
35,2026-03-28 14:45,farm_1,farm,0,hitl,,744.0,0.0219,,,,,,,,,,,44
35,2026-03-28 14:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,495.0,400.0,,,,,,,,,44
35,2026-03-28 14:45,wholesaler_1,wholesaler,0,hitl,,,,,,139.93,11.4,,,,,,,44
35,2026-03-28 14:45,retail_1,retail,0,hitl,,,,,,,,51.32,30.0,0.0,0.0,11.61,0.0,44
36,2026-03-28 15:00,supplier_1,supplier,0,hitl,874.44,,,,,,,,,,,,,44
36,2026-03-28 15:00,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
36,2026-03-28 15:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
36,2026-03-28 15:00,wholesaler_1,wholesaler,0,hitl,,,,,,130.4,11.4,,,,,,,44
36,2026-03-28 15:00,retail_1,retail,0,hitl,,,,,,,,48.16,30.0,0.0,0.0,11.61,20.0,44
37,2026-03-28 15:15,supplier_1,supplier,0,hitl,873.35,,,,,,,,,,,,,44
37,2026-03-28 15:15,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
37,2026-03-28 15:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
37,2026-03-28 15:15,wholesaler_1,wholesaler,0,hitl,,,,,,128.72,11.4,,,,,,,44
37,2026-03-28 15:15,retail_1,retail,0,hitl,,,,,,,,53.39,30.0,0.0,0.0,11.61,20.0,44
38,2026-03-28 15:30,supplier_1,supplier,0,hitl,872.37,,,,,,,,,,,,,44
38,2026-03-28 15:30,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
38,2026-03-28 15:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
38,2026-03-28 15:30,wholesaler_1,wholesaler,0,hitl,,,,,,126.19,11.4,,,,,,,44
38,2026-03-28 15:30,retail_1,retail,0,hitl,,,,,,,,50.42,30.0,0.0,0.0,11.61,20.0,44
39,2026-03-28 15:45,supplier_1,supplier,0,hitl,870.93,,,,,,,,,,,,,44
39,2026-03-28 15:45,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
39,2026-03-28 15:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
39,2026-03-28 15:45,wholesaler_1,wholesaler,0,hitl,,,,,,124.19,11.4,,,,,,,44
39,2026-03-28 15:45,retail_1,retail,0,hitl,,,,,,,,47.8,30.0,0.0,0.0,11.61,20.0,44
40,2026-03-28 16:00,supplier_1,supplier,0,hitl,870.02,,,,,,,,,,,,,44
40,2026-03-28 16:00,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
40,2026-03-28 16:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,376.0,,,,,,,,,44
40,2026-03-28 16:00,wholesaler_1,wholesaler,0,hitl,,,,,,114.39,11.4,,,,,,,44
40,2026-03-28 16:00,retail_1,retail,0,hitl,,,,,,,,44.68,30.0,0.0,0.0,11.61,20.0,44
41,2026-03-28 16:15,supplier_1,supplier,0,hitl,868.78,,,,,,,,,,,,,44
41,2026-03-28 16:15,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
41,2026-03-28 16:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,386.61,,,,,,,,,44
41,2026-03-28 16:15,wholesaler_1,wholesaler,0,hitl,,,,,,135.76,11.4,,,,,,,44
41,2026-03-28 16:15,retail_1,retail,0,hitl,,,,,,,,49.28,30.0,0.0,0.0,11.61,20.0,44
42,2026-03-28 16:30,supplier_1,supplier,0,hitl,867.33,,,,,,,,,,,,,44
42,2026-03-28 16:30,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
42,2026-03-28 16:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,396.73,,,,,,,,,44
42,2026-03-28 16:30,wholesaler_1,wholesaler,0,hitl,,,,,,133.65,11.4,,,,,,,44
42,2026-03-28 16:30,retail_1,retail,0,hitl,,,,,,,,46.2,30.0,0.0,0.0,11.61,20.0,44
43,2026-03-28 16:45,supplier_1,supplier,0,hitl,865.84,,,,,,,,,,,,,44
43,2026-03-28 16:45,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
43,2026-03-28 16:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
43,2026-03-28 16:45,wholesaler_1,wholesaler,0,hitl,,,,,,131.36,11.4,,,,,,,44
43,2026-03-28 16:45,retail_1,retail,0,hitl,,,,,,,,43.37,30.0,0.0,0.0,11.61,20.0,44
44,2026-03-28 17:00,supplier_1,supplier,0,hitl,865.26,,,,,,,,,,,,,44
44,2026-03-28 17:00,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
44,2026-03-28 17:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
44,2026-03-28 17:00,wholesaler_1,wholesaler,0,hitl,,,,,,121.27,11.4,,,,,,,44
44,2026-03-28 17:00,retail_1,retail,0,hitl,,,,,,,,40.79,30.0,0.0,0.0,11.61,20.0,44
45,2026-03-28 17:15,supplier_1,supplier,0,hitl,864.41,,,,,,,,,,,,,44
45,2026-03-28 17:15,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
45,2026-03-28 17:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
45,2026-03-28 17:15,wholesaler_1,wholesaler,0,hitl,,,,,,118.48,11.4,,,,,,,44
45,2026-03-28 17:15,retail_1,retail,0,hitl,,,,,,,,45.28,30.0,0.0,0.0,11.61,20.0,44
46,2026-03-28 17:30,supplier_1,supplier,0,hitl,863.67,,,,,,,,,,,,,44
46,2026-03-28 17:30,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
46,2026-03-28 17:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
46,2026-03-28 17:30,wholesaler_1,wholesaler,0,hitl,,,,,,116.83,11.4,,,,,,,44
46,2026-03-28 17:30,retail_1,retail,0,hitl,,,,,,,,42.24,30.0,0.0,0.0,11.61,20.0,44
47,2026-03-28 17:45,supplier_1,supplier,0,hitl,862.27,,,,,,,,,,,,,44
47,2026-03-28 17:45,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
47,2026-03-28 17:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
47,2026-03-28 17:45,wholesaler_1,wholesaler,0,hitl,,,,,,114.65,11.4,,,,,,,44
47,2026-03-28 17:45,retail_1,retail,0,hitl,,,,,,,,39.62,30.0,0.0,0.0,11.61,20.0,44
48,2026-03-28 18:00,supplier_1,supplier,0,hitl,861.51,,,,,,,,,,,,,44
48,2026-03-28 18:00,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
48,2026-03-28 18:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,376.0,,,,,,,,,44
48,2026-03-28 18:00,wholesaler_1,wholesaler,0,hitl,,,,,,105.46,11.4,,,,,,,44
48,2026-03-28 18:00,retail_1,retail,0,hitl,,,,,,,,36.73,30.0,0.0,0.0,11.61,20.0,44
49,2026-03-28 18:15,supplier_1,supplier,0,hitl,860.7,,,,,,,,,,,,,44
49,2026-03-28 18:15,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
49,2026-03-28 18:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,386.59,,,,,,,,,44
49,2026-03-28 18:15,wholesaler_1,wholesaler,0,hitl,,,,,,127.91,11.4,,,,,,,44
49,2026-03-28 18:15,retail_1,retail,0,hitl,,,,,,,,40.81,30.0,0.0,0.0,11.61,20.0,44
50,2026-03-28 18:30,supplier_1,supplier,0,hitl,859.29,,,,,,,,,,,,,44
50,2026-03-28 18:30,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
50,2026-03-28 18:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,398.3,,,,,,,,,44
50,2026-03-28 18:30,wholesaler_1,wholesaler,0,hitl,,,,,,125.24,11.4,,,,,,,44
50,2026-03-28 18:30,retail_1,retail,0,hitl,,,,,,,,38.23,30.0,0.0,0.0,11.61,20.0,44
51,2026-03-28 18:45,supplier_1,supplier,0,hitl,857.91,,,,,,,,,,,,,44
51,2026-03-28 18:45,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
51,2026-03-28 18:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
51,2026-03-28 18:45,wholesaler_1,wholesaler,0,hitl,,,,,,123.39,11.4,,,,,,,44
51,2026-03-28 18:45,retail_1,retail,0,hitl,,,,,,,,35.24,30.0,0.0,0.0,11.61,20.0,44
52,2026-03-28 19:00,supplier_1,supplier,0,hitl,856.7,,,,,,,,,,,,,44
52,2026-03-28 19:00,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
52,2026-03-28 19:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
52,2026-03-28 19:00,wholesaler_1,wholesaler,0,hitl,,,,,,114.08,11.4,,,,,,,44
52,2026-03-28 19:00,retail_1,retail,0,hitl,,,,,,,,32.46,30.0,0.0,0.0,11.61,20.0,44
53,2026-03-28 19:15,supplier_1,supplier,0,hitl,855.2,,,,,,,,,,,,,44
53,2026-03-28 19:15,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
53,2026-03-28 19:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
53,2026-03-28 19:15,wholesaler_1,wholesaler,0,hitl,,,,,,111.45,11.4,,,,,,,44
53,2026-03-28 19:15,retail_1,retail,0,hitl,,,,,,,,36.63,30.0,0.0,0.25,11.61,20.0,44
54,2026-03-28 19:30,supplier_1,supplier,0,hitl,854.29,,,,,,,,,,,,,44
54,2026-03-28 19:30,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
54,2026-03-28 19:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
54,2026-03-28 19:30,wholesaler_1,wholesaler,0,hitl,,,,,,109.61,11.4,,,,,,,44
54,2026-03-28 19:30,retail_1,retail,0,hitl,,,,,,,,33.43,30.0,0.0,0.0,11.61,20.0,44
55,2026-03-28 19:45,supplier_1,supplier,0,hitl,853.31,,,,,,,,,,,,,44
55,2026-03-28 19:45,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
55,2026-03-28 19:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
55,2026-03-28 19:45,wholesaler_1,wholesaler,0,hitl,,,,,,106.7,11.4,,,,,,,44
55,2026-03-28 19:45,retail_1,retail,0,hitl,,,,,,,,30.75,30.0,0.0,0.0,11.61,20.0,44
56,2026-03-28 20:00,supplier_1,supplier,0,hitl,852.13,,,,,,,,,,,,,44
56,2026-03-28 20:00,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
56,2026-03-28 20:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,376.0,,,,,,,,,44
56,2026-03-28 20:00,wholesaler_1,wholesaler,0,hitl,,,,,,96.82,11.4,,,,,,,44
56,2026-03-28 20:00,retail_1,retail,0,hitl,,,,,,,,27.97,30.0,0.0,0.25,11.61,20.0,44
57,2026-03-28 20:15,supplier_1,supplier,0,hitl,851.07,,,,,,,,,,,,,44
57,2026-03-28 20:15,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
57,2026-03-28 20:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,386.21,,,,,,,,,44
57,2026-03-28 20:15,wholesaler_1,wholesaler,1,hitl,,,,,,82.34,66.0,,,,,,,44
57,2026-03-28 20:15,retail_1,retail,0,hitl,,,,,,,,32.14,30.0,0.0,0.5,11.61,20.0,44
58,2026-03-28 20:30,supplier_1,supplier,0,hitl,849.68,,,,,,,,,,,,,44
58,2026-03-28 20:30,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
58,2026-03-28 20:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,397.42,,,,,,,,,44
58,2026-03-28 20:30,wholesaler_1,wholesaler,1,hitl,,,,,,80.64,66.0,,,,,,,44
58,2026-03-28 20:30,retail_1,retail,0,hitl,,,,,,,,29.51,30.0,0.0,0.75,11.61,20.0,44
59,2026-03-28 20:45,supplier_1,supplier,0,hitl,848.86,,,,,,,,,,,,,44
59,2026-03-28 20:45,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
59,2026-03-28 20:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
59,2026-03-28 20:45,wholesaler_1,wholesaler,1,hitl,,,,,,78.47,66.0,,,,,,,44
59,2026-03-28 20:45,retail_1,retail,0,hitl,,,,,,,,26.71,30.0,0.0,1.0,11.61,20.0,44
60,2026-03-28 21:00,supplier_1,supplier,0,hitl,847.9,,,,,,,,,,,,,44
60,2026-03-28 21:00,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
60,2026-03-28 21:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
60,2026-03-28 21:00,wholesaler_1,wholesaler,1,hitl,,,,,,69.29,66.0,,,,,,,44
60,2026-03-28 21:00,retail_1,retail,0,hitl,,,,,,,,23.67,30.0,0.0,1.25,11.61,20.0,44
61,2026-03-28 21:15,supplier_1,supplier,0,hitl,846.55,,,,,,,,,,,,,44
61,2026-03-28 21:15,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
61,2026-03-28 21:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
61,2026-03-28 21:15,wholesaler_1,wholesaler,1,hitl,,,,,,66.4,66.0,,,,,,,44
61,2026-03-28 21:15,retail_1,retail,0,hitl,,,,,,,,27.85,30.0,0.0,1.5,11.61,20.0,44
62,2026-03-28 21:30,supplier_1,supplier,0,hitl,845.18,,,,,,,,,,,,,44
62,2026-03-28 21:30,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
62,2026-03-28 21:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
62,2026-03-28 21:30,wholesaler_1,wholesaler,1,hitl,,,,,,64.79,66.0,,,,,,,44
62,2026-03-28 21:30,retail_1,retail,0,hitl,,,,,,,,24.62,30.0,0.0,1.75,11.61,20.0,44
63,2026-03-28 21:45,supplier_1,supplier,0,hitl,844.4,,,,,,,,,,,,,44
63,2026-03-28 21:45,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
63,2026-03-28 21:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
63,2026-03-28 21:45,wholesaler_1,wholesaler,1,hitl,,,,,,63.21,66.0,,,,,,,44
63,2026-03-28 21:45,retail_1,retail,0,hitl,,,,,,,,21.62,30.0,0.0,2.0,11.61,20.0,44
64,2026-03-28 22:00,supplier_1,supplier,0,hitl,842.95,,,,,,,,,,,,,44
64,2026-03-28 22:00,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
64,2026-03-28 22:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,376.0,,,,,,,,,44
64,2026-03-28 22:00,wholesaler_1,wholesaler,1,hitl,,,,,,53.3,66.0,,,,,,,44
64,2026-03-28 22:00,retail_1,retail,0,hitl,,,,,,,,18.94,30.0,0.0,2.25,11.61,20.0,44
65,2026-03-28 22:15,supplier_1,supplier,0,hitl,841.7,,,,,,,,,,,,,44
65,2026-03-28 22:15,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
65,2026-03-28 22:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,387.08,,,,,,,,,44
65,2026-03-28 22:15,wholesaler_1,wholesaler,1,hitl,,,,,,74.64,66.0,,,,,,,44
65,2026-03-28 22:15,retail_1,retail,0,hitl,,,,,,,,23.13,30.0,0.0,2.5,11.61,20.0,44
66,2026-03-28 22:30,supplier_1,supplier,0,hitl,840.81,,,,,,,,,,,,,44
66,2026-03-28 22:30,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
66,2026-03-28 22:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,398.91,,,,,,,,,44
66,2026-03-28 22:30,wholesaler_1,wholesaler,1,hitl,,,,,,72.2,66.0,,,,,,,44
66,2026-03-28 22:30,retail_1,retail,1,hitl,,,,,,,,20.57,30.0,0.0,2.75,11.61,20.0,44
67,2026-03-28 22:45,supplier_1,supplier,0,hitl,839.79,,,,,,,,,,,,,44
67,2026-03-28 22:45,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
67,2026-03-28 22:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
67,2026-03-28 22:45,wholesaler_1,wholesaler,1,hitl,,,,,,70.04,66.0,,,,,,,44
67,2026-03-28 22:45,retail_1,retail,1,hitl,,,,,,,,17.66,30.0,0.0,3.0,11.61,20.0,44
68,2026-03-28 23:00,supplier_1,supplier,0,hitl,838.52,,,,,,,,,,,,,44
68,2026-03-28 23:00,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
68,2026-03-28 23:00,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
68,2026-03-28 23:00,wholesaler_1,wholesaler,1,hitl,,,,,,61.02,66.0,,,,,,,44
68,2026-03-28 23:00,retail_1,retail,1,hitl,,,,,,,,14.48,30.0,0.0,3.25,11.61,20.0,44
69,2026-03-28 23:15,supplier_1,supplier,0,hitl,837.26,,,,,,,,,,,,,44
69,2026-03-28 23:15,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
69,2026-03-28 23:15,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
69,2026-03-28 23:15,wholesaler_1,wholesaler,1,hitl,,,,,,58.15,66.0,,,,,,,44
69,2026-03-28 23:15,retail_1,retail,1,hitl,,,,,,,,18.65,30.0,0.0,3.5,11.61,20.0,44
70,2026-03-28 23:30,supplier_1,supplier,0,hitl,836.02,,,,,,,,,,,,,44
70,2026-03-28 23:30,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
70,2026-03-28 23:30,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
70,2026-03-28 23:30,wholesaler_1,wholesaler,1,hitl,,,,,,56.26,66.0,,,,,,,44
70,2026-03-28 23:30,retail_1,retail,1,hitl,,,,,,,,15.72,30.0,0.0,3.75,11.61,20.0,44
71,2026-03-28 23:45,supplier_1,supplier,0,hitl,835.41,,,,,,,,,,,,,44
71,2026-03-28 23:45,farm_1,farm,1,hitl,,744.0,0.0219,,,,,,,,,,,44
71,2026-03-28 23:45,slaughterhouse_1,slaughterhouse,0,hitl,,,,396.0,400.0,,,,,,,,,44
71,2026-03-28 23:45,wholesaler_1,wholesaler,1,hitl,,,,,,54.17,66.0,,,,,,,44
